id	type	origin	destination	demand
394	111	9011	9014	83.48819999999999
395	121	9011	9015	34.49644
396	111	9011	9015	51.74466
397	121	9011	9016	47.716800000000006
398	111	9011	9016	71.5752
399	121	9011	9017	40.0616
400	111	9011	9017	60.0924
401	121	9011	9019	17.866800000000005
402	111	9011	9019	26.800200000000004
403	121	9011	9020	23.885040000000004
404	111	9011	9020	35.82756
405	121	9011	9021	13.443360000000002
406	111	9011	9021	20.16504
407	121	9011	9022	34.52908000000001
408	111	9011	9022	51.793620000000004
409	121	9011	9023	32.669720000000005
410	111	9011	9023	49.00458
411	121	9011	9024	21.390960000000003
412	111	9011	9024	32.08644
413	121	9012	9001	23.942480000000003
414	111	9012	9001	35.91372
415	121	9012	9002	5.486160000000002
416	111	9012	9002	8.22924
417	121	9012	9003	3.9661720000000003
418	111	9012	9003	5.949258
419	121	9012	9004	27.679280000000002
420	111	9012	9004	41.51892
421	121	9012	9005	37.6004
422	111	9012	9005	56.400600000000004
423	121	9012	9006	8.21352
424	111	9012	9006	12.320279999999999
425	121	9012	9007	6.540240000000001
426	111	9012	9007	9.81036
427	121	9012	9008	11.970600000000001
428	111	9012	9008	17.9559
429	121	9012	9009	13.120320000000001
430	111	9012	9009	19.68048
431	121	9012	9010	34.256000000000014
432	111	9012	9010	51.384000000000015
433	121	9012	9011	33.45984000000001
434	111	9012	9011	50.18976
435	121	9012	9013	91.64640000000003
436	111	9012	9013	137.4696
437	121	9012	9014	13.4916
438	111	9012	9014	20.237399999999997
439	121	9012	9015	10.37996
440	111	9012	9015	15.569939999999999
441	121	9012	9016	16.185040000000008
442	111	9012	9016	24.27756000000001
443	121	9012	9017	14.701
444	111	9012	9017	22.051499999999997
445	121	9012	9018	24.253640000000004
446	111	9012	9018	36.38046
447	121	9012	9019	5.728880000000002
448	111	9012	9019	8.593320000000002
449	121	9012	9020	10.799520000000001
450	111	9012	9020	16.199279999999998
451	121	9012	9021	7.738800000000001
452	111	9012	9021	11.6082
453	121	9012	9022	15.012520000000002
454	111	9012	9022	22.51878
455	121	9012	9023	16.968160000000005
456	111	9012	9023	25.452240000000003
457	121	9012	9024	11.65944
458	111	9012	9024	17.48916
459	121	9013	9001	23.28168
460	111	9013	9001	34.92252
461	121	9013	9002	7.3252
462	111	9013	9002	10.987799999999998
463	121	9013	9003	5.295640000000001
464	111	9013	9003	7.94346
465	121	9013	9004	26.95512
466	111	9013	9004	40.43268
467	121	9013	9006	9.50416
468	111	9013	9006	14.25624
469	121	9013	9007	8.11936
470	111	9013	9007	12.17904
471	121	9013	9008	14.66616
472	111	9013	9008	21.999239999999997
473	121	9013	9009	14.558240000000005
474	111	9013	9009	21.837360000000004
475	121	9013	9010	39.35804
476	111	9013	9010	59.03706
477	121	9013	9011	35.73964
478	111	9013	9011	53.609460000000006
479	121	9013	9012	99.4416
480	111	9013	9012	149.1624
481	121	9013	9014	17.16932
482	111	9013	9014	25.75398
483	121	9013	9015	15.46908
484	111	9013	9015	23.203619999999997
485	121	9013	9016	21.211280000000002
486	111	9013	9016	31.816919999999996
487	121	9013	9017	20.060760000000002
488	111	9013	9017	30.091139999999996
489	121	9013	9019	8.87024
490	111	9013	9019	13.305359999999999
491	121	9013	9020	16.4998
492	111	9013	9020	24.749699999999997
493	121	9013	9021	13.282919999999999
494	111	9013	9021	19.924379999999996
495	121	9013	9022	24.383640000000007
496	111	9013	9022	36.57546000000001
497	121	9013	9023	30.360760000000013
498	111	9013	9023	45.54114000000001
499	121	9013	9024	15.567760000000002
500	111	9013	9024	23.35164
501	121	9014	9001	8.37424
502	111	9014	9001	12.56136
503	121	9014	9002	6.69844
504	111	9014	9002	10.047659999999999
505	121	9014	9003	4.842560000000001
506	111	9014	9003	7.26384
507	121	9014	9004	13.536320000000002
508	111	9014	9004	20.30448
509	121	9014	9006	5.99084
510	111	9014	9006	8.98626
511	121	9014	9007	8.736279999999999
512	111	9014	9007	13.10442
513	121	9014	9008	12.846160000000001
514	111	9014	9008	19.26924
515	121	9014	9009	12.710160000000002
516	111	9014	9009	19.06524
517	121	9014	9010	52.5448
518	111	9014	9010	78.8172
519	121	9014	9011	61.11240000000001
520	111	9014	9011	91.6686
521	121	9014	9012	13.720040000000001
522	111	9014	9012	20.58006
523	121	9014	9013	16.89776
524	111	9014	9013	25.346639999999997
525	121	9014	9015	33.67996
526	111	9014	9015	50.51994
527	121	9014	9016	27.67376
528	111	9014	9016	41.510639999999995
529	121	9014	9017	31.127080000000003
530	111	9014	9017	46.69062
531	121	9014	9019	16.544520000000002
532	111	9014	9019	24.816779999999998
533	121	9014	9020	19.78056
534	111	9014	9020	29.67084
535	121	9014	9021	11.8246
536	111	9014	9021	17.7369
537	121	9014	9022	32.58016
538	111	9014	9022	48.87024
539	121	9014	9023	45.69080000000001
540	111	9014	9023	68.53620000000001
541	121	9014	9024	14.235800000000005
542	111	9014	9024	21.353700000000003
543	121	9015	9001	8.10368
544	111	9015	9001	12.15552
545	121	9015	9002	5.990600000000001
546	111	9015	9002	8.985899999999999
547	121	9015	9003	4.33084
548	111	9015	9003	6.4962599999999995
549	121	9015	9004	14.03348
550	111	9015	9004	21.05022
551	121	9015	9006	6.75564
552	111	9015	9006	10.13346
553	121	9015	9007	12.949080000000002
554	111	9015	9007	19.42362
555	121	9015	9008	16.754240000000003
556	111	9015	9008	25.13136
557	121	9015	9009	22.897360000000006
558	111	9015	9009	34.34604
559	121	9015	9010	113.92960000000001
560	111	9015	9010	170.8944
561	121	9015	9011	34.96376
562	111	9015	9011	52.445640000000004
563	121	9015	9012	9.92944
564	111	9015	9012	14.89416
565	121	9015	9013	13.06492
566	111	9015	9013	19.59738
567	121	9015	9014	29.59660000000001
568	111	9015	9014	44.39490000000001
569	121	9015	9016	43.0804
570	111	9015	9016	64.6206
571	121	9015	9017	56.056
572	111	9015	9017	84.08399999999999
573	121	9015	9018	26.48356
574	111	9015	9018	39.725339999999996
575	121	9015	9019	63.1116
576	111	9015	9019	94.6674
577	121	9015	9020	34.438
578	111	9015	9020	51.657
579	121	9015	9021	23.652280000000005
580	111	9015	9021	35.47842
581	121	9015	9022	104.73920000000001
582	111	9015	9022	157.1088
583	121	9015	9023	27.164
584	111	9015	9023	40.745999999999995
585	121	9015	9024	12.7314
586	111	9015	9024	19.097099999999998
587	121	9016	9001	13.39664
588	111	9016	9001	20.094959999999997
589	121	9016	9002	10.92344
590	111	9016	9002	16.38516
591	121	9016	9003	7.897000000000002
592	111	9016	9003	11.845500000000001
593	121	9016	9004	20.542080000000002
594	111	9016	9004	30.81312
595	121	9016	9006	23.989400000000003
596	111	9016	9006	35.9841
597	121	9016	9007	81.27200000000002
598	111	9016	9007	121.90800000000002
599	121	9016	9008	76.0712
600	111	9016	9008	114.10679999999999
601	121	9016	9009	29.0116
602	111	9016	9009	43.517399999999995
603	121	9016	9010	132.1876
604	111	9016	9010	198.2814
605	121	9016	9011	47.9876
606	111	9016	9011	71.9814
607	121	9016	9012	15.42368
608	111	9016	9012	23.135519999999996
609	121	9016	9013	19.309520000000003
610	111	9016	9013	28.96428
611	121	9016	9014	17.25408
612	111	9016	9014	25.88112
613	121	9016	9015	29.110000000000003
614	111	9016	9015	43.665
615	121	9016	9017	66.0684
616	111	9016	9017	99.1026
617	121	9016	9018	48.2912
618	111	9016	9018	72.43679999999999
619	121	9016	9019	19.97464
620	111	9016	9019	29.961959999999998
621	121	9016	9020	103.2704
622	111	9016	9020	154.9056
623	121	9016	9021	15.83772
624	111	9016	9021	23.756579999999996
625	121	9016	9022	37.12388000000001
626	111	9016	9022	55.68582
627	121	9016	9023	20.181000000000004
628	111	9016	9023	30.271500000000003
629	121	9017	9001	12.549360000000004
630	111	9017	9001	18.824040000000004
631	121	9017	9002	14.812240000000001
632	111	9017	9002	22.21836
633	121	9017	9003	10.70832
634	111	9017	9003	16.06248
635	121	9017	9004	17.709120000000006
636	111	9017	9004	26.563680000000005
637	121	9017	9006	14.807640000000001
638	111	9017	9006	22.21146
639	121	9017	9007	27.085000000000004
640	111	9017	9007	40.627500000000005
641	121	9017	9008	37.970400000000005
642	111	9017	9008	56.9556
643	121	9017	9009	22.520160000000004
644	111	9017	9009	33.78024
645	121	9017	9010	85.80439999999999
646	111	9017	9010	128.70659999999998
647	121	9017	9011	37.68644
648	111	9017	9011	56.52966
649	121	9017	9012	15.509039999999999
650	111	9017	9012	23.26356
651	121	9017	9013	21.323560000000008
652	111	9017	9013	31.985340000000008
653	121	9017	9014	31.896640000000005
654	111	9017	9014	47.84496
655	121	9017	9015	56.9144
656	111	9017	9015	85.3716
657	121	9017	9016	100.976
658	111	9017	9016	151.464
659	121	9017	9019	44.865600000000015
660	111	9017	9019	67.29840000000002
661	121	9017	9020	51.9196
662	111	9017	9020	77.8794
663	121	9017	9021	21.07372
664	111	9017	9021	31.61058
665	121	9017	9022	59.2064
666	111	9017	9022	88.80959999999999
667	121	9017	9023	31.86624
668	111	9017	9023	47.79936
669	121	9017	9024	31.47948000000001
670	111	9017	9024	47.21922000000001
671	121	9018	9001	35.820119999999996
672	111	9018	9001	53.73018
673	121	9018	9009	38.09624000000001
674	111	9018	9009	57.144360000000006
675	121	9018	9012	42.0912
676	111	9018	9012	63.136799999999994
677	121	9018	9016	0.49836
678	111	9018	9016	0.74754
679	121	9018	9019	35.4388
680	111	9018	9019	53.158199999999994
681	121	9019	9001	4.04944
682	111	9019	9001	6.07416
683	121	9019	9002	3.4640320000000004
684	111	9019	9002	5.196048
685	121	9019	9004	6.61936
686	111	9019	9004	9.92904
687	121	9019	9006	4.557840000000001
688	111	9019	9006	6.83676
689	121	9019	9007	9.3964
690	111	9019	9007	14.0946
691	121	9019	9008	12.03592
692	111	9019	9008	18.05388
693	121	9019	9009	9.376040000000001
694	111	9019	9009	14.06406
695	121	9019	9010	44.55760000000001
696	111	9019	9010	66.8364
697	121	9019	9011	16.21352
698	111	9019	9011	24.32028
699	121	9019	9012	4.9667200000000005
700	111	9019	9012	7.45008
701	121	9019	9013	6.882160000000001
702	111	9019	9013	10.32324
703	121	9019	9014	13.138280000000002
704	111	9019	9014	19.70742
705	121	9019	9015	60.3588
706	111	9019	9015	90.53819999999999
707	121	9019	9016	40.674800000000005
708	111	9019	9016	61.01219999999999
709	121	9019	9017	79.7672
710	111	9019	9017	119.6508
711	121	9019	9020	28.668840000000003
712	111	9019	9020	43.00326
713	121	9019	9021	10.041440000000001
714	111	9019	9021	15.062159999999999
715	121	9019	9022	34.864200000000004
716	111	9019	9022	52.296299999999995
717	121	9019	9023	12.563680000000002
718	111	9019	9023	18.84552
719	121	9019	9024	7.361879999999999
720	111	9019	9024	11.042819999999999
721	121	9020	9001	8.58716
722	111	9020	9001	12.88074
723	121	9020	9002	7.318880000000004
724	111	9020	9002	10.978320000000004
725	121	9020	9004	12.476320000000001
726	111	9020	9004	18.71448
727	121	9020	9006	15.03184
728	111	9020	9006	22.54776
729	121	9020	9007	45.45320000000001
730	111	9020	9007	68.1798
731	121	9020	9008	46.199200000000005
732	111	9020	9008	69.2988
733	121	9020	9009	11.788520000000002
734	111	9020	9009	17.68278
735	121	9020	9010	50.73360000000001
736	111	9020	9010	76.10040000000001
737	121	9020	9011	22.004000000000005
738	111	9020	9011	33.006
739	121	9020	9012	9.3844
740	111	9020	9012	14.0766
741	121	9020	9013	13.59572
742	111	9020	9013	20.39358
743	121	9020	9014	17.040000000000003
744	111	9020	9014	25.56
745	121	9020	9015	34.59864
746	111	9020	9015	51.89796
747	121	9020	9016	99.1512
748	111	9020	9016	148.7268
749	121	9020	9017	59.3524
750	111	9020	9017	89.0286
751	121	9020	9019	30.50112
752	111	9020	9019	45.75167999999999
753	121	9020	9021	19.431720000000006
754	111	9020	9021	29.147580000000005
755	121	9020	9022	51.4332
756	111	9020	9022	77.1498
757	121	9020	9023	22.189600000000006
758	111	9020	9023	33.284400000000005
759	121	9020	9024	15.554320000000002
760	111	9020	9024	23.331480000000003
761	121	9021	9001	5.53992
762	111	9021	9001	8.30988
763	121	9021	9004	6.78796
764	111	9021	9004	10.181939999999999
765	121	9021	9006	4.787440000000002
766	111	9021	9006	7.181160000000002
767	121	9021	9007	9.08736
768	111	9021	9007	13.631039999999999
769	121	9021	9008	12.316360000000001
770	111	9021	9008	18.47454
771	121	9021	9009	9.137640000000001
772	111	9021	9009	13.70646
773	121	9021	9010	37.0524
774	111	9021	9010	55.5786
775	121	9021	9011	15.28884
776	111	9021	9011	22.933259999999997
777	121	9021	9012	9.292280000000002
778	111	9021	9012	13.93842
779	121	9021	9013	14.5564
780	111	9021	9013	21.8346
781	121	9021	9014	11.849440000000001
782	111	9021	9014	17.77416
783	121	9021	9015	25.794240000000002
784	111	9021	9015	38.69136
785	121	9021	9016	23.181600000000003
786	111	9021	9016	34.7724
787	121	9021	9017	22.630160000000004
788	111	9021	9017	33.94524
789	121	9021	9019	13.429640000000001
790	111	9021	9019	20.14446
791	121	9021	9020	24.20612
792	111	9021	9020	36.30918
793	121	9021	9022	76.10560000000001
794	111	9021	9022	114.1584
795	121	9021	9023	21.6046
796	111	9021	9023	32.4069
797	121	9021	9024	9.306600000000001
798	111	9021	9024	13.9599
799	121	9022	9001	10.755120000000002
800	111	9022	9001	16.13268
801	121	9022	9002	9.641840000000002
802	111	9022	9002	14.46276
803	121	9022	9003	6.970440000000001
804	111	9022	9003	10.45566
805	121	9022	9004	16.67216
806	111	9022	9004	25.008239999999997
807	121	9022	9006	11.54908
808	111	9022	9006	17.32362
809	121	9022	9007	22.450880000000005
810	111	9022	9007	33.676320000000004
811	121	9022	9008	29.768040000000003
812	111	9022	9008	44.65206
813	121	9022	9009	21.96168
814	111	9022	9009	32.94252
815	121	9022	9010	92.31200000000001
816	111	9022	9010	138.468
817	121	9022	9011	36.79860000000001
818	111	9022	9011	55.197900000000004
819	121	9022	9012	17.03896
820	111	9022	9012	25.55844
821	121	9022	9013	26.02836
822	111	9022	9013	39.042539999999995
823	121	9022	9014	30.157440000000005
824	111	9022	9014	45.236160000000005
825	121	9022	9015	78.81920000000001
826	111	9022	9015	118.22879999999999
827	121	9022	9016	56.01520000000001
828	111	9022	9016	84.0228
829	121	9022	9017	56.1948
830	111	9022	9017	84.2922
831	121	9022	9019	33.615640000000006
832	111	9022	9019	50.42346
833	121	9022	9020	63.25
834	111	9022	9020	94.875
835	121	9022	9021	75.4628
836	111	9022	9021	113.19420000000001
837	121	9022	9023	64.74560000000001
838	111	9022	9023	97.1184
839	121	9022	9024	20.49116
840	111	9022	9024	30.736739999999998
841	121	9023	9001	9.58912
842	111	9023	9001	14.38368
843	121	9023	9003	4.85604
844	111	9023	9003	7.28406
845	121	9023	9004	11.249920000000001
846	111	9023	9004	16.87488
847	121	9023	9006	5.866720000000001
848	111	9023	9006	8.80008
849	121	9023	9007	10.442160000000001
850	111	9023	9007	15.663239999999998
851	121	9023	9008	14.817920000000008
