173	100023	200022	5	5387	1
174	100023	200022	6	6056	1
175	100023	200022	3	3543	1
176	100023	200022	4	4491	1
177	100023	200022	7	7127	1
178	100023	200022	8	7465	1
179	100023	200022	5	4959	1
180	100023	200022	6	6136	1
181	100023	200022	0	832	1
182	100023	200022	1	1451	1
183	100023	200022	2	2537	1
184	100023	200022	3	2728	1
185	100023	200022	4	3875	1
186	100023	200022	5	4907	1
187	100023	200022	6	5574	1
188	100023	200022	7	6721	1
189	100023	200022	8	7658	1
190	100023	200022	9	8395	1
191	100023	200022	10	9629	1
192	100023	200022	11	9937	1
193	100023	200022	5	4935	1
194	100023	200022	6	5893	1
195	100023	200022	3	3218	1
196	100023	200022	4	3728	1
197	100023	200022	7	6843	1
198	100023	200022	8	7611	1
199	100023	200022	5	5028	1
200	100023	200022	6	6129	1
201	100023	200022	0	776	1
202	100023	200022	1	1504	1
203	100023	200022	2	1843	1
204	100023	200022	3	3463	1
205	100023	200022	4	4013	1
206	100023	200022	5	4538	1
207	100023	200022	6	6206	1
208	100023	200022	7	6640	1
209	100023	200022	8	7504	1
210	100023	200022	9	8518	1
211	100023	200022	10	9228	1
212	100023	200022	11	10188	1
213	100023	200022	5	4569	1
214	100023	200022	6	5517	1
215	100023	200022	3	3017	1
216	100023	200022	4	3996	1
217	100023	200022	7	6824	1
218	100023	200022	8	7743	1
219	100023	200022	5	5370	1
220	100023	200022	6	5483	1
221	100023	200022	0	890	1
222	100023	200022	1	1499	1
223	100023	200022	2	1972	1
224	100023	200022	3	3125	1
225	100023	200022	4	3844	1
226	100023	200022	5	5190	1
227	100023	200022	6	6005	1
228	100023	200022	7	7139	1
229	100023	200022	8	7454	1
230	100023	200022	9	8386	1
231	100023	200022	10	9669	1
232	100023	200022	11	10082	1
233	100023	200022	5	4542	1
234	100023	200022	6	6164	1
235	100023	200022	3	2797	1
236	100023	200022	4	4107	1
237	100023	200022	7	7155	1
238	100023	200022	8	7204	1
239	100023	200022	5	5348	1
240	100023	200022	6	5711	1
241	100023	200022	0	422	1
242	100023	200022	1	1128	1
243	100023	200022	2	2399	1
244	100023	200022	3	3243	1
245	100023	200022	4	3946	1
246	100023	200022	5	4568	1
247	100023	200022	6	5440	1
248	100023	200022	7	6322	1
249	100023	200022	8	7811	1
250	100023	200022	9	8110	1
251	100023	200022	10	9105	1
252	100023	200022	11	10501	1
253	100023	200021	5	5161	1
254	100023	200021	6	5730	1
255	100023	200021	3	2878	1
256	100023	200021	4	3605	1
257	100023	200021	7	6420	1
258	100023	200021	8	8036	1
259	100023	200021	5	5344	1
260	100023	200021	6	5826	1
261	100023	200021	0	222	1
262	100023	200021	1	1565	1
263	100023	200021	2	2408	1
264	100023	200021	3	3016	1
265	100023	200021	4	4182	1
266	100023	200021	5	5258	1
267	100023	200021	6	6224	1
268	100023	200021	7	6837	1
269	100023	200021	8	7962	1
270	100023	200021	9	8924	1
271	100023	200021	10	9000	1
272	100023	200021	11	10236	1
273	100023	200021	5	4652	1
274	100023	200021	6	5999	1
275	100023	200021	3	3579	1
276	100023	200021	4	4150	1
277	100023	200021	7	6968	1
278	100023	200021	8	7271	1
279	100023	200021	5	5073	1
280	100023	200021	6	5831	1
281	100023	200021	0	81	1
282	100023	200021	1	1630	1
283	100023	200021	2	1933	1
284	100023	200021	3	3494	1
285	100023	200021	4	3760	1
286	100023	200021	5	4863	1
287	100023	200021	6	6199	1
288	100023	200021	7	6581	1
289	100023	200021	8	7499	1
290	100023	200021	9	8896	1
291	100023	200021	10	9759	1
292	100023	200021	11	10473	1
293	100023	200021	5	5113	1
294	100023	200021	6	5868	1
295	100023	200021	3	3590	1
296	100023	200021	4	3895	1
297	100023	200021	7	6626	1
298	100023	200021	8	8066	1
299	100023	200021	5	5384	1
300	100023	200021	6	5640	1
301	100023	200021	0	790	1
302	100023	200021	1	1784	1
303	100023	200021	2	2376	1
304	100023	200021	3	2742	1
305	100023	200021	4	4236	1
306	100023	200020	5	5107	1
307	100023	200020	6	6045	1
308	100023	200020	7	6756	1
309	100023	200020	8	7879	1
310	100023	200020	9	8418	1
311	100023	200020	10	9887	1
312	100023	200020	11	10712	1
313	100023	200020	5	4648	1
314	100023	200020	6	5572	1
315	100023	200020	3	3459	1
316	100023	200020	4	3909	1
317	100023	200020	7	6836	1
318	100023	200020	8	7910	1
319	100023	200020	5	5142	1
320	100023	200020	6	6287	1
321	100023	200020	0	606	1
322	100023	200020	1	1401	1
323	100023	200020	2	2413	1
324	100023	200020	3	3072	1
325	100023	200020	4	3721	1
326	100023	200020	5	5155	1
327	100023	200020	6	6119	1
328	100023	200020	7	6799	1
329	100023	200020	8	7821	1
330	100023	200020	9	8804	1
331	100023	200020	10	9739	1
332	100023	200020	11	10411	1
333	100023	200020	5	5240	1
334	100023	200020	6	5867	1
335	100023	200020	3	3305	1
336	100023	200020	4	4128	1
337	100023	200020	7	6527	1
338	100023	200020	8	7550	1
339	100023	200020	5	4584	1
340	100023	200020	6	5458	1
341	100023	200020	0	720	1
342	100023	200020	1	1024	1
343	100023	200020	2	1822	1
344	100023	200020	3	3569	1
345	100023	200020	4	3896	1
346	100023	200020	5	5281	1
347	100023	200020	6	5730	1
348	100023	200020	7	7184	1
349	100023	200020	8	7792	1
350	100023	200020	9	8172	1
351	100023	200020	10	9872	1
352	100023	200020	11	10250	1
353	100023	200020	5	5125	1
354	100023	200020	6	5985	1
355	100023	200020	3	3422	1
356	100023	200020	4	4399	1
357	100023	200020	7	6640	1
358	100023	200020	8	7742	1
359	100023	200020	5	4898	1
360	100023	200020	6	5513	1
361	100023	200020	0	398	1
362	100023	200020	1	1190	1
363	100023	200020	2	2424	1
364	100023	200020	3	2990	1
365	100023	200020	4	4409	1
366	100023	200020	5	4881	1
367	100023	200019	6	6219	1
368	100023	200019	7	6436	1
369	100023	200019	8	7932	1
370	100023	200019	9	8155	1
371	100023	200019	10	9194	1
372	100023	200019	11	10504	1
373	100023	200019	5	4679	1
374	100023	200019	6	5669	1
375	100023	200019	3	3273	1
376	100023	200019	4	4076	1
377	100023	200019	7	6450	1
378	100023	200019	8	7255	1
379	100023	200019	5	4960	1
380	100023	200019	6	6142	1
381	100023	200019	0	179	1
382	100023	200019	1	1384	1
383	100023	200019	2	1993	1
384	100023	200019	3	3505	1
385	100023	200019	4	3821	1
386	100023	200019	5	4567	1
387	100023	200019	6	6104	1
388	100023	200019	7	6913	1
389	100023	200019	8	7861	1
390	100023	200019	9	8354	1
391	100023	200019	10	9726	1
392	100023	200019	11	10059	1
393	100023	200019	5	5044	1
394	100023	200019	6	5902	1
395	100023	200019	3	3202	1
396	100023	200019	4	4106	1
397	100023	200019	7	7184	1
398	100023	200019	8	7621	1
399	100023	200019	5	5142	1
400	100023	200019	6	6168	1
401	100023	200019	0	528	1
402	100023	200019	1	1789	1
403	100023	200018	2	2272	1
404	100023	200018	3	3408	1
405	100023	200018	4	3858	1
406	100023	200018	5	4698	1
407	100023	200018	6	5736	1
408	100023	200018	7	6708	1
409	100023	200018	8	7453	1
410	100023	200018	9	8948	1
411	100023	200018	10	9303	1
412	100023	200018	11	10333	1
413	100023	200018	5	4933	1
414	100023	200018	6	5948	1
415	100023	200018	3	3090	1
416	100023	200018	4	4254	1
417	100023	200018	7	6967	1
418	100023	200018	8	7446	1
419	100023	200018	5	4868	1
420	100023	200018	6	5829	1
421	100023	200018	0	500	1
422	100023	200018	1	1146	1
423	100023	200018	2	2388	1
424	100023	200018	3	2897	1
425	100023	200018	4	4349	1
426	100023	200018	5	4690	1
427	100023	200018	6	6103	1
428	100023	200018	7	7033	1
429	100023	200018	8	7863	1
430	100023	200018	9	8597	1
431	100023	200018	10	9653	1
432	100023	200018	11	10192	1
433	100023	200018	5	4986	1
434	100023	200018	6	5625	1
435	100023	200018	3	2852	1
436	100023	200018	4	4396	1
437	100023	200018	7	6775	1
438	100023	200018	8	7688	1
439	100023	200018	5	4857	1
440	100023	200018	6	6129	1
441	100023	200018	0	436	1
442	100023	200018	1	1560	1
443	100023	200018	2	2114	1
444	100023	200018	3	2721	1
445	100023	200018	4	3960	1
446	100023	200018	5	5204	1
447	100023	200018	6	6128	1
448	100023	200018	7	6427	1
449	100023	200018	8	7250	1
450	100023	200018	9	8348	1
451	100023	200018	10	9556	1
452	100023	200018	11	10502	1
453	100023	200018	5	4994	1
454	100023	200018	6	5697	1
455	100023	200018	3	3499	1
456	100023	200018	4	3943	1
457	100023	200018	7	6839	1
458	100023	200018	8	7802	1
459	100023	200018	5	4728	1
460	100023	200018	6	5703	1
461	100023	200018	0	200	1
462	100023	200018	1	1781	1
463	100023	200018	2	2447	1
464	100023	200018	3	3438	1
465	100023	200018	4	3859	1
466	100023	200018	5	5351	1
467	100023	200018	6	6035	1
468	100023	200018	7	7034	1
469	100023	200018	8	7639	1
470	100023	200018	9	8192	1
471	100023	200018	10	9615	1
472	100023	200018	11	9927	1
473	100023	200018	5	5304	1
474	100023	200018	6	5429	1
475	100023	200018	3	2749	1
476	100023	200018	4	3864	1
477	100023	200018	7	7085	1
478	100023	200017	8	8029	1
479	100023	200017	5	4943	1
480	100023	200017	6	6235	1
481	100023	200017	0	177	1
482	100023	200017	1	1000	1
483	100023	200017	2	2338	1
484	100023	200017	3	3371	1
485	100023	200017	4	4049	1
486	100023	200017	5	4989	1
487	100023	200017	6	5567	1
488	100023	200017	7	6388	1
489	100023	200017	8	7392	1
490	100023	200017	9	8495	1
491	100023	200017	10	9443	1
492	100023	200017	11	10344	1
493	100023	200017	5	4929	1
494	100023	200017	6	5590	1
495	100023	200017	3	2982	1
496	100023	200017	4	4340	1
497	100023	200017	7	6441	1
498	100023	200017	8	7269	1
499	100023	200017	5	5126	1
500	100023	200017	6	6032	1
501	100023	200017	0	161	1
502	100023	200017	1	1242	1
503	100023	200017	2	2460	1
504	100023	200017	3	2817	1
505	100023	200017	4	4023	1
506	100023	200017	5	5261	1
507	100023	200017	6	5781	1
508	100023	200017	7	6609	1
509	100023	200017	8	7890	1
510	100023	200017	9	8925	1
511	100023	200017	10	9296	1
512	100023	200017	11	10767	1
513	100023	200017	5	4577	1
514	100023	200017	6	6234	1
515	100023	200017	3	3390	1
516	100023	200017	4	4126	1
517	100023	200017	7	6724	1
518	100023	200017	8	8057	1
519	100023	200017	5	5114	1
520	100023	200017	6	6068	1
521	100023	200017	0	405	1
522	100023	200017	1	1058	1
523	100023	200017	2	2012	1
524	100023	200017	3	3586	1
525	100023	200017	4	4000	1
526	100023	200017	5	5046	1
527	100023	200017	6	6126	1
528	100023	200017	7	6894	1
529	100023	200017	8	7816	1
530	100023	200017	9	8552	1
531	100023	200017	10	9378	1
532	100023	200017	11	10729	1
533	100023	200017	5	5346	1
534	100023	200017	6	5590	1
535	100023	200017	3	2747	1
536	100023	200017	4	3970	1
537	100023	200017	7	6351	1
538	100023	200017	8	7680	1
539	100023	200017	5	5231	1
540	100023	200017	6	6193	1
541	100023	200017	0	457	1
542	100023	200017	1	1027	1
543	100023	200017	2	2612	1
544	100023	200017	3	3286	1
545	100023	200017	4	3714	1
546	100023	200017	5	5155	1
547	100023	200017	6	5612	1
548	100023	200017	7	6890	1
549	100023	200016	8	7812	1
550	100023	200016	9	8979	1
551	100023	200016	10	9410	1
552	100023	200016	11	10069	1
553	100023	200016	5	4689	1
554	100023	200016	6	6074	1
555	100023	200016	3	2855	1
556	100023	200016	4	4241	1
557	100023	200016	7	6620	1
558	100023	200016	8	7233	1
559	100023	200016	5	4887	1
560	100023	200016	6	5488	1
561	100023	200016	0	538	1
562	100023	200016	1	1666	1
563	100023	200016	2	1870	1
564	100023	200016	3	3184	1
565	100023	200016	4	3656	1
566	100023	200016	5	4617	1
567	100023	200016	6	5406	1
568	100023	200016	7	6460	1
569	100023	200016	8	7849	1
570	100023	200016	9	8837	1
571	100023	200016	10	9105	1
572	100023	200016	11	10159	1
573	100023	200016	5	4517	1
574	100023	200016	6	5418	1
575	100023	200016	3	3545	1
576	100023	200016	4	3783	1
577	100023	200016	7	6973	1
578	100023	200016	8	7358	1
579	100023	200016	5	5273	1
580	100023	200016	6	5837	1
581	100023	200016	0	189	1
582	100023	200016	1	1183	1
583	100023	200016	2	2407	1
584	100023	200016	3	3078	1
585	100023	200016	4	3657	1
586	100023	200016	5	5314	1
587	100023	200016	6	5571	1
588	100023	200016	7	6729	1
589	100023	200016	8	7200	1
590	100023	200016	9	8659	1
591	100023	200016	10	9518	1
592	100023	200016	11	10438	1
593	100023	200016	5	4925	1
594	100023	200016	6	5988	1
595	100023	200016	3	2874	1
596	100023	200016	4	4133	1
597	100023	200016	7	7057	1
598	100023	200016	8	7381	1
599	100023	200016	5	5193	1
600	100023	200016	6	5958	1
601	100023	200016	0	70	1
602	100023	200016	1	1699	1
603	100023	200016	2	2617	1
604	100023	200016	3	2839	1
605	100023	200016	4	4469	1
606	100023	200016	5	5263	1
607	100023	200016	6	5722	1
608	100023	200016	7	6994	1
609	100023	200016	8	7273	1
610	100023	200016	9	8347	1
611	100023	200016	10	9231	1
612	100023	200016	11	10162	1
613	100023	200016	5	5082	1
614	100023	200016	6	6290	1
615	100023	200016	3	3392	1
616	100023	200016	4	4291	1
617	100023	200016	7	7157	1
618	100023	200015	8	7215	1
619	100023	200015	5	4721	1
620	100023	200015	6	6257	1
621	100023	200015	0	574	1
622	100023	200015	1	1691	1
623	100023	200015	2	2347	1
624	100023	200015	3	2851	1
625	100023	200015	4	4131	1
626	100023	200015	5	5221	1
627	100023	200015	6	6137	1
628	100023	200015	7	6740	1
629	100023	200015	8	7254	1
630	100023	200015	9	8630	1
631	100023	200015	10	9098	1
632	100023	200015	11	10025	1
633	100023	200015	5	4981	1
634	100023	200015	6	5416	1
635	100023	200015	3	3016	1
636	100023	200015	4	4102	1
637	100023	200015	7	7131	1
638	100023	200015	8	7839	1
639	100023	200015	5	4796	1
640	100023	200015	6	5404	1
641	100023	200015	0	38	1
642	100023	200015	1	1480	1
643	100023	200015	2	2118	1
644	100023	200015	3	3321	1
645	100023	200015	4	4170	1
646	100023	200015	5	4662	1
647	100023	200015	6	5812	1
648	100023	200015	7	6879	1
649	100023	200015	8	7377	1
650	100023	200015	9	8785	1
651	100023	200015	10	9536	1
652	100023	200015	11	10704	1
653	100023	200015	5	5076	1
654	100023	200015	6	5583	1
655	100023	200015	3	2807	1
656	100023	200015	4	3859	1
657	100023	200015	7	6357	1
658	100023	200015	8	8044	1
659	100023	200015	5	5199	1
660	100023	200015	6	5511	1
661	100023	200015	0	527	1
662	100023	200015	1	1750	1
663	100023	200015	2	2036	1
664	100023	200015	3	2860	1
665	100023	200015	4	3618	1
666	100023	200015	5	5105	1
667	100023	200015	6	6063	1
668	100023	200015	7	7149	1
669	100023	200015	8	7544	1
670	100023	200015	9	8211	1
671	100023	200015	10	9005	1
672	100023	200015	11	10334	1
673	100023	200015	5	5191	1
674	100023	200015	6	5775	1
675	100023	200015	3	2855	1
676	100023	200015	4	4014	1
677	100023	200015	7	6889	1
678	100023	200015	8	7768	1
679	100023	200015	5	4593	1
680	100023	200015	6	6218	1
681	100023	200015	0	405	1
682	100023	200015	1	1582	1
683	100023	200015	2	2522	1
684	100023	200015	3	2782	1
685	100023	200015	4	3617	1
686	100023	200015	5	5330	1
687	100023	200015	6	5793	1
688	100023	200015	7	6374	1
689	100023	200015	8	8026	1
690	100023	200015	9	8293	1
691	100023	200015	10	9186	1
692	100023	200014	11	10353	1
693	100023	200014	5	4643	1
694	100023	200014	6	5874	1
695	100023	200014	3	3314	1
696	100023	200014	4	3813	1
697	100023	200014	7	6479	1
698	100023	200014	8	7577	1
699	100023	200014	5	4662	1
700	100023	200014	6	5975	1
701	100023	200014	0	488	1
702	100023	200014	1	1119	1
703	100023	200014	2	1910	1
704	100023	200014	3	3032	1
705	100023	200014	4	4194	1
706	100023	200014	5	4817	1
707	100023	200014	6	6146	1
708	100023	200014	7	6635	1
709	100023	200014	8	7237	1
710	100023	200014	9	8991	1
711	100023	200014	10	9253	1
712	100023	200014	11	10343	1
713	100023	200014	5	5173	1
714	100023	200014	6	5528	1
715	100023	200014	3	3225	1
716	100023	200014	4	4291	1
717	100023	200014	7	6410	1
718	100023	200014	8	7218	1
719	100023	200014	5	5317	1
720	100023	200014	6	5436	1
721	100023	200014	0	263	1
722	100023	200014	1	1055	1
723	100023	200014	2	2290	1
724	100023	200014	3	3158	1
725	100023	200014	4	4230	1
726	100023	200014	5	4704	1
727	100023	200014	6	6071	1
728	100023	200014	7	7161	1
729	100023	200014	8	7833	1
730	100023	200014	9	8985	1
731	100023	200014	10	9589	1
732	100023	200014	11	10173	1
733	100023	200014	5	4704	1
734	100023	200014	6	6151	1
735	100023	200014	3	3305	1
736	100023	200014	4	4450	1
737	100023	200014	7	6468	1
738	100023	200014	8	7703	1
739	100023	200014	5	4785	1
740	100023	200014	6	5606	1
741	100023	200014	0	495	1
742	100023	200014	1	1439	1
743	100023	200014	2	2449	1
744	100023	200014	3	3020	1
745	100023	200014	4	4267	1
746	100023	200014	5	4826	1
747	100023	200014	6	5563	1
748	100023	200014	7	7077	1
749	100023	200014	8	7596	1
750	100023	200014	9	8181	1
751	100023	200014	10	9865	1
752	100023	200014	11	10560	1
753	100023	200014	5	4736	1
754	100023	200014	6	5855	1
755	100023	200014	3	2970	1
756	100023	200014	4	3618	1
757	100023	200014	7	7011	1
758	100023	200014	8	7242	1
759	100023	200014	5	4532	1
760	100023	200014	6	5896	1
761	100023	200014	0	79	1
762	100023	200014	1	1521	1
763	100023	200014	2	2570	1
764	100023	200014	3	2984	1
765	100023	200014	4	4072	1
766	100023	200014	5	5027	1
767	100023	200014	6	5634	1
768	100023	200014	7	6940	1
769	100023	200014	8	7383	1
770	100023	200014	9	8672	1
771	100023	200014	10	9898	1
772	100023	200014	11	10630	1
773	100023	200014	5	4763	1
774	100023	200014	6	6047	1
775	100023	200014	3	2850	1
776	100023	200014	4	3630	1
777	100023	200014	7	6373	1
778	100023	200014	8	7514	1
779	100023	200014	5	5359	1
780	100023	200014	6	5922	1
781	100023	200014	0	447	1
782	100023	200014	1	1724	1
783	100023	200014	2	2082	1
784	100023	200014	3	3435	1
785	100023	200014	4	4032	1
786	100023	200014	5	5104	1
787	100023	200014	6	6154	1
788	100023	200014	7	6543	1
789	100023	200014	8	7898	1
790	100023	200014	9	8886	1
791	100023	200014	10	9740	1
792	100023	200014	11	10678	1
793	100023	200014	5	5059	1
794	100023	200014	6	6062	1
795	100023	200014	3	2862	1
796	100023	200013	4	3783	1
797	100023	200013	7	6641	1
798	100023	200013	8	7648	1
799	100023	200013	5	5323	1
800	100023	200013	6	5924	1
801	100023	200013	0	172	1
802	100023	200013	1	1722	1
803	100023	200013	2	2154	1
804	100023	200013	3	3135	1
805	100023	200013	4	4221	1
806	100023	200013	5	5057	1
807	100023	200013	6	5865	1
808	100023	200013	7	7047	1
809	100023	200013	8	8071	1
810	100023	200013	9	8576	1
811	100023	200013	10	9369	1
812	100023	200013	11	10318	1
813	100023	200013	5	4901	1
814	100023	200013	6	6103	1
815	100023	200013	3	2953	1
816	100023	200013	4	4433	1
817	100023	200013	7	6707	1
818	100023	200013	8	7359	1
819	100023	200013	5	4728	1
820	100023	200013	6	5606	1
821	100023	200013	0	97	1
822	100023	200013	1	1020	1
823	100023	200013	2	1884	1
824	100023	200013	3	3408	1
825	100023	200013	4	4434	1
826	100023	200013	5	4798	1
827	100023	200013	6	6291	1
828	100023	200013	7	6576	1
829	100023	200013	8	7998	1
830	100023	200013	9	8915	1
831	100023	200013	10	9852	1
832	100023	200013	11	9971	1
833	100023	200013	5	5289	1
834	100023	200013	6	5759	1
835	100023	200013	3	3206	1
836	100023	200013	4	4110	1
837	100023	200013	7	6316	1
838	100023	200013	8	7324	1
839	100023	200013	5	4909	1
840	100023	200013	6	5439	1
841	100023	200013	0	600	1
842	100023	200013	1	1678	1
843	100023	200013	2	2309	1
844	100023	200013	3	2853	1
845	100023	200013	4	4181	1
846	100023	200013	5	5314	1
847	100023	200013	6	5538	1
848	100023	200013	7	6389	1
849	100023	200013	8	7326	1
850	100023	200013	9	8467	1
851	100023	200013	10	9347	1
852	100023	200013	11	10123	1
853	100023	200013	5	4987	1
854	100023	200013	6	5831	1
855	100023	200013	3	2732	1
856	100023	200013	4	4022	1
857	100023	200013	7	7081	1
858	100023	200013	8	7275	1
859	100023	200013	5	5250	1
860	100023	200013	6	6079	1
861	100023	200013	0	890	1
862	100023	200013	1	1654	1
863	100023	200013	2	2550	1
864	100023	200012	3	3531	1
865	100023	200012	4	3813	1
866	100023	200012	5	4857	1
867	100023	200012	6	5894	1
868	100023	200012	7	6581	1
869	100023	200012	8	7681	1
870	100023	200012	9	8103	1
871	100023	200012	10	9320	1
872	100023	200012	11	10133	1
873	100023	200012	5	5282	1
874	100023	200012	6	6281	1
875	100023	200012	3	3087	1
876	100023	200012	4	4115	1
877	100023	200012	7	7096	1
878	100023	200012	8	7725	1
879	100023	200012	5	5104	1
880	100023	200012	6	5422	1
881	100023	200012	0	892	1
882	100023	200012	1	951	1
883	100023	200012	2	2097	1
884	100023	200012	3	3232	1
885	100023	200012	4	4134	1
886	100023	200012	5	4881	1
887	100023	200012	6	5506	1
888	100023	200012	7	6715	1
889	100023	200012	8	7657	1
890	100023	200012	9	8108	1
891	100023	200012	10	9195	1
892	100023	200012	11	10399	1
893	100023	200012	5	5262	1
894	100023	200012	6	5497	1
895	100023	200012	3	3183	1
896	100023	200012	4	3676	1
897	100023	200012	7	6754	1
898	100023	200012	8	7277	1
899	100023	200012	5	4909	1
900	100023	200012	6	5487	1
901	100023	200012	0	132	1
902	100023	200012	1	1682	1
903	100023	200012	2	2121	1
904	100023	200012	3	2766	1
905	100023	200012	4	4363	1
906	100023	200011	5	5260	1
907	100023	200011	6	5982	1
908	100023	200011	7	7011	1
909	100023	200011	8	7585	1
910	100023	200011	9	8386	1
911	100023	200011	10	9785	1
912	100023	200011	11	10330	1
913	100023	200011	5	4890	1
914	100023	200011	6	5583	1
915	100023	200011	3	2814	1
916	100023	200011	4	3676	1
917	100023	200011	7	6916	1
918	100023	200011	8	7420	1
919	100023	200011	5	4992	1
920	100023	200011	6	5625	1
921	100023	200011	0	228	1
922	100023	200011	1	1639	1
923	100023	200011	2	2525	1
924	100023	200011	3	2790	1
925	100023	200011	4	4436	1
926	100023	200011	5	4860	1
927	100023	200011	6	5618	1
928	100023	200011	7	6743	1
929	100023	200011	8	7637	1
930	100023	200011	9	8728	1
931	100023	200011	10	9582	1
932	100023	200011	11	10521	1
933	100023	200011	5	5010	1
934	100023	200011	6	5455	1
935	100023	200011	3	3388	1
936	100023	200011	4	4025	1
