id	origin	dest	dep_time	vot	tt	fftime
21052	131027	200383	5700	186.16388580972216	162	162
46622	125553	201409	4900	185.86683711044856	194	194
21948	130616	200358	4950	185.72331845727345	324	324
42725	126234	200384	3375	185.4151580710682	315	315
40748	133099	200358	5580	185.03582374759128	108	108
12217	125551	225545	5512	184.10592631454097	188	188
11804	125545	225553	4962	184.0735837605115	108	108
2272	125469	200380	4451	183.82843047298013	109	109
26211	129912	200378	4556	183.78809539618905	274	274
59828	125469	226364	4224	183.67537588410784	504	504
58580	129912	200376	3360	183.6699848818289	240	240
59379	125682	200362	5170	183.4579746939072	230	230
57604	129912	200377	6159	183.19857083899987	201	201
26472	129912	200378	2880	182.92459379728697	276	276
59044	125682	201413	5624	182.24674796002043	142	142
21778	130616	200375	5700	181.89667234324148	228	228
56017	129912	201413	4650	181.46372172811363	192	192
47383	125545	200407	2145	181.4208857570412	255	255
7557	100403	225545	4950	181.2731100422603	54	54
16215	126364	225545	6400	180.1525464901682	380	380
2368	125469	200380	1028	179.51212849941408	112	112
52141	131536	200378	2425	179.30586305521945	155	155
17841	133099	226234	5760	179.1580205259821	144	144
14815	125553	226234	6120	178.9875078953849	270	270
21364	131551	201413	3825	178.52120462212227	165	165
47422	125545	200404	5172	178.13148757984817	126	126
21120	131027	200379	840	178.11167809666762	192	192
47317	125545	200403	5500	177.20775678753787	50	50
62788	125551	200358	3372	176.66343098398838	336	336
46444	125545	201408	4329	176.4194671978306	171	171
4641	100407	225469	5850	176.24946972472412	102	102
11983	125545	225553	3019	176.10717843856295	107	107
57591	129912	200377	6016	176.01400056664195	200	200
2205	125469	200378	5904	175.950632641972	150	150
12611	125551	225545	645	175.86935766929017	189	189
24881	130479	200378	640	175.50375821062005	152	152
55968	129912	201413	3996	175.28373079631163	192	192
26924	129912	200381	6620	175.2664435834022	286	286
45717	126399	200381	2300	174.66593496114362	316	316
39077	131536	201408	5430	174.54886007494113	120	120
13805	125553	225545	4026	174.53811277499344	108	108
3026	125469	200377	5300	174.39163034756123	208	208
49233	125545	200378	3850	173.24709745036637	206	206
5732	129912	225553	4797	172.19774483869	483	483
59237	125682	200362	3789	171.7230771581002	231	231
45973	126399	200379	5067	171.72039500319815	255	255
27376	132077	200344	7020	171.54675000096643	294	294
3127	125469	200361	6570	171.43448572874826	408	408
24997	130479	200379	4900	171.15381020648894	116	116
59951	125469	226364	1878	171.0490318336286	504	504
665	100404	225698	3900	170.90485978645938	162	162
6046	126386	225553	5950	170.87967626656953	410	410
7775	125469	226359	4600	170.63749043651163	512	512
30476	125669	200373	4800	169.9366532150562	276	276
29023	125682	200382	1417	169.91858882546495	89	89
40676	133099	200356	4050	169.27662542144975	150	150
19067	100380	200377	7650	169.25402613280795	126	126
25394	132097	200377	1125	169.23527319440066	93	93
15269	129912	225673	1164	169.04588363227649	222	222
41621	126307	200362	4770	168.9901276589795	78	78
11155	126364	233096	780	168.2861993779574	84	84
36206	125669	226386	5100	168.18321463630755	180	180
18338	125553	231786	2227	167.95193238611486	119	119
7612	100405	231786	1125	167.69971488691814	165	165
42388	126234	200362	5452	167.26206652591193	146	146
49823	125545	200382	6390	167.25079865620168	270	270
3926	125469	226393	6786	166.88491180073424	312	312
45432	126359	200344	2256	166.45316550757693	72	72
40247	133099	200377	2086	166.34057980785607	98	98
9296	125682	226393	305	165.80282369069414	187	187
13560	125553	225545	6025	165.77312746091565	107	107
52763	131536	200380	5121	165.25622006029477	117	117
24220	126386	200377	6080	165.2298430999891	112	112
6777	130616	225553	6600	164.73882786966738	372	372
18754	126234	226364	495	164.45793858571824	171	171
28911	125682	200383	4107	164.39668901002327	135	135
46688	125553	201413	4104	163.86094164827983	348	348
14357	125553	225545	1550	163.83669935221027	106	106
45279	126359	200345	3720	162.99240330967632	84	84
27174	129912	233099	4628	162.74013355271816	346	346
21491	125682	226399	4117	162.38057903792145	221	221
18436	125553	231786	4076	162.3050708122691	118	118
40819	133096	200362	3825	161.9174598765063	183	183
60735	125551	201409	6390	161.78001355369008	240	240
47757	125545	200384	5850	161.5720235266477	336	336
19228	100378	200381	5700	161.36496813073458	66	66
12336	125551	225545	3860	160.34789517353389	190	190
6049	126386	225553	6100	160.3443849905351	410	410
61868	125551	200383	4200	159.91457124745455	228	228
44355	126364	200344	2088	159.32393527719026	42	42
50759	133099	201413	1404	158.98524279682186	168	168
49130	125545	200379	243	158.57695847450523	267	267
47284	125545	200403	364	158.5331506734059	50	50
24429	126384	200381	4976	158.52175281612801	244	244
4418	100381	225469	1500	158.4887925935877	114	114
56513	126386	200362	3048	158.29488057495809	126	126
62241	125551	200372	3780	158.16239981302533	174	174
57066	129912	200377	2035	157.72619588449385	203	203
42640	126234	200344	6000	157.4344553054724	138	138
9990	131536	225551	3428	157.41644784188003	172	172
43422	126359	200359	750	157.39039118885398	198	198
24497	130479	200380	4100	157.33577845929813	154	154
45459	126359	200344	2802	157.1368593787072	72	72
53576	131536	200405	4152	157.0514669577153	138	138
26751	129912	200380	3276	157.03323009705207	324	324
10405	125545	225469	6844	156.92307369405432	206	206
37290	100345	226359	5625	156.90668317409447	81	81
43710	126364	200361	6535	156.88588835076317	131	131
15416	129912	225673	3645	156.8787287174416	219	219
38773	133099	200374	2000	156.49524632760046	58	58
48650	125553	200377	1620	156.43540369130133	270	270
33112	125545	225669	6867	155.88771190422298	345	345
55247	126386	201413	6700	155.59422845635325	98	98
36472	100379	226359	6975	155.5865645321492	411	411
21567	126384	232077	2925	155.28782044467118	69	69
41990	126234	200381	5100	155.2664987311387	336	336
46021	126399	200361	6021	155.23256331203999	141	141
57139	129912	200377	2400	155.1346029393756	204	204
41644	126307	200361	3070	155.13374919513677	80	80
35425	133099	230479	6556	154.53512409384084	332	332
20007	100404	200406	4950	154.5174842175157	102	102
36544	100383	226359	5040	153.96470241114184	396	396
60275	125551	200377	2360	153.86644206931493	190	190
37902	133099	200407	5700	153.78733999915127	324	324
1810	100356	232097	6000	153.43613435731237	342	342
24679	130479	200381	1817	153.24685125510777	115	115
50927	131536	200373	3120	153.24611109021225	96	96
34209	133129	231791	6916	153.23279782003428	194	194
4348	125469	231791	6825	152.97152461679565	315	315
8717	125545	226364	4950	152.8033926086988	384	384
59206	125682	201413	5080	152.48526242288605	140	140
36556	100380	226359	4725	152.35473883542602	447	447
48988	125545	200374	5580	152.14322802847897	216	216
10602	125469	225545	6456	152.09661023225527	210	210
46346	126364	200405	5040	152.0450562579044	438	438
22444	130479	200406	3144	152.02918571717112	132	132
41420	131229	201413	675	151.94333761674395	321	321
60795	125551	201408	6550	151.89299282487355	164	164
15514	125469	226234	4275	151.22021792776312	381	381
26281	129912	200378	6030	151.15397190401544	276	276
6242	125682	200404	5850	151.0283473268227	174	174
56867	129912	200385	6703	150.97175202061305	155	155
39045	131536	201408	4698	150.62985143551919	120	120
43456	126359	200358	5500	150.5262823855815	218	218
32098	131551	229913	4200	150.49316820535296	186	186
19395	100376	200381	4950	150.47150000927627	168	168
54867	126386	200385	5055	150.38797787238948	63	63
22596	126384	200385	6180	150.20824559925023	114	114
20997	131027	200375	3150	150.1576253546835	222	222
49419	125545	200381	6048	149.96806215288072	222	222
17984	125469	231786	4575	149.4824592030554	231	231
34601	133099	230616	6174	149.45736672434114	276	276
48460	125553	200376	6072	148.95187939231423	300	300
61206	125551	200406	6860	148.9473472424026	94	94
58227	125682	200385	6924	148.85959963404855	132	132
31678	125545	226386	5978	148.83475044524934	412	412
17583	133096	226359	1710	148.59399982150046	114	114
9326	125682	226393	455	148.55320303407257	187	187
43515	126364	200372	2250	148.31882688681432	294	294
51086	133099	201409	5204	148.21210163465915	40	40
30000	125669	200380	4929	147.9476783214451	165	165
44327	126364	200344	1836	147.76830277091085	42	42
4019	125469	230479	2790	147.55513306724362	180	180
49165	125545	200377	5310	147.4800018003043	264	264
42259	126234	200356	3150	147.02317639316817	60	60
297	129912	200404	6180	146.73062616064863	348	348
24297	126386	200377	6525	146.68624457154434	111	111
17999	125469	231786	5745	146.4765142228101	231	231
50981	131536	200374	5850	146.4222507038532	162	162
50641	133099	201413	3285	146.35201036637724	165	165
37543	100358	233099	3260	146.30437436637723	100	100
43402	126359	200356	4800	146.18322147230182	120	120
21960	130616	200362	4950	146.1677612333161	216	216
11051	126359	233096	2575	145.98208217891082	113	113
53878	131483	200405	2400	145.48813760117008	216	216
45100	126359	200344	3894	145.4456234444961	72	72
45332	126359	200344	7079	145.12329070999849	67	67
55807	129912	201413	5460	145.02474013985244	192	192
60229	125551	200362	6184	144.63207237748188	272	272
26161	129912	200374	2520	144.5297375218382	294	294
7448	100404	225545	2100	144.3536920559109	126	126
6281	125669	200372	4612	144.280253359827	278	278
50597	133096	201410	600	144.22339484302023	150	150
49505	125545	200380	5280	144.1965519519861	174	174
3522	125469	200383	4300	144.17627083811604	194	194
48798	125553	200383	5784	143.7783629514232	312	312
30842	129912	231551	2475	143.46805561609978	237	237
10980	126359	233096	1350	143.27152489980037	114	114
27971	126384	201413	5592	142.82931244535055	150	150
25947	129912	200406	3483	142.30146219525636	261	261
5393	126386	200405	2100	142.2897554988528	264	264
18977	100376	200374	7650	142.1065860640937	66	66
30807	125682	231551	3960	142.0440723833658	42	42
7391	100378	225553	6525	141.99176224503353	201	201
50762	133099	201413	1440	141.96303292409888	168	168
40861	133096	200361	3285	141.8453444737922	117	117
19310	100379	200377	6750	141.78599219746573	66	66
30136	125669	200381	4868	141.62353658473688	130	130
14127	125553	225545	2735	141.60850573804962	103	103
42723	126234	200384	2925	141.41582376321634	315	315
1561	100359	231791	3150	141.21984574378257	270	270
42838	126364	200377	5700	141.1873535378956	336	336
54071	131229	200362	1460	141.0036882921074	130	130
51049	131536	200372	2559	140.89566372494133	39	39
9694	131483	225553	5250	140.75291311942016	168	168
50061	125553	200344	2178	140.46640937809562	354	354
44668	126364	200344	4450	140.40764224677963	38	38
53144	131536	200384	4914	140.06829877609243	282	282
33100	125545	225669	6543	140.059720794753	345	345
21718	129912	226386	5700	140.0080052815826	144	144
43043	126359	200362	1460	139.9877529162242	166	166
34573	133099	230616	5670	139.9514612176973	276	276
47350	125545	200403	4892	139.87387710090883	52	52
19411	100375	200381	5850	139.86561994168287	222	222
11481	125545	225553	5890	139.7941845081222	104	104
46554	125545	201413	4200	139.50041509656603	342	342
28577	125694	200373	1350	139.48743665208391	300	300
57560	129912	200377	5675	139.4526780476077	199	199
18160	125553	231786	540	139.42139727901858	120	120
12072	125545	225553	400	139.378921542543	104	104
10471	125545	225469	1872	139.27569112269893	210	210
48760	125553	200381	4848	139.22603883595335	228	228
36032	132077	231791	6748	138.40452400437732	50	50
4291	125469	231551	6750	138.0597114036214	126	126
56749	129912	200385	1356	138.02771838157616	156	156
31234	130615	200381	2940	137.88031125841616	126	126
6535	125669	231786	2820	137.64606704109002	324	324
28167	125669	200407	3300	137.53455536039615	120	120
31291	130615	200380	3340	137.47747933460133	158	158
32064	125669	226393	6000	137.35266527369743	234	234
37747	100376	233099	2828	137.21428082101932	112	112
4778	101413	200849	3150	137.10089061807102	222	222
13952	125553	225545	4890	137.09720742293072	108	108
10107	100363	201410	3150	137.0542214586497	252	252
16689	126384	225698	3024	136.90593924787373	198	198
62726	125551	200361	1048	136.87595114194139	416	416
24245	126384	200383	3468	136.85026023182135	156	156
47766	125545	200385	4950	136.77218735034808	360	360
60017	125469	226364	3384	136.6903606354366	504	504
44478	126364	200344	3134	136.68350292818687	40	40
60730	125551	201408	4050	136.6797325435323	168	168
1523	100376	231791	3029	136.65508897580114	253	253
23413	126384	200373	4950	136.62235911529373	306	306
19307	100378	200377	3150	136.60431322778456	66	66
30604	131551	200378	4200	136.3764077107413	198	198
19219	100379	200383	1350	136.36063390121421	42	42
30753	131551	200407	1575	136.2877477265326	51	51
24095	126386	200376	2838	136.10185525973097	150	150
5396	126386	200405	3000	136.0873777814561	264	264
52801	131536	200380	5729	135.95321501114626	115	115
44677	126364	200345	6498	135.48851204449824	54	54
13971	125553	225545	4985	135.47937272407935	103	103
691	100405	225669	6600	135.3763907539165	192	192
47764	125545	200384	6600	135.294795769073	336	336
16635	126384	225698	450	134.79664147528678	198	198
61096	125551	200406	3375	134.73297854912911	93	93
33634	131027	231791	1856	134.4623641166434	88	88
48690	125553	200381	6800	134.10283700025172	226	226
13708	125553	225545	7007	134.0652558739873	103	103
43684	126364	200361	6000	133.89795443142452	132	132
631	100378	225669	6900	133.67675610034672	228	228
49440	125545	200380	4107	133.37670670602378	171	171
10060	100356	201413	7650	133.2756210393908	180	180
34598	133099	230616	6120	133.24604092136687	276	276
6230	125682	200405	6636	133.0979887924777	138	138
23079	126384	200362	6240	133.07060885793777	156	156
595	101413	231791	4446	132.88951539192138	210	210
6092	125669	200403	2520	132.84640192932193	306	306
16214	126364	225545	6120	132.77062243522013	384	384
36486	100376	226359	5850	132.64416587331706	294	294
1079	100380	230479	1350	132.6414611923027	180	180
33692	125553	229913	3000	132.58173179740837	456	456
31881	125553	226386	380	132.56949291073596	424	424
47823	125553	200385	4800	132.20010519507775	366	366
45536	126399	200385	3900	132.1661815009464	168	168
12067	125545	225553	350	131.59259668747174	106	106
8385	125553	226364	1505	131.55284091388492	385	385
27908	126386	201408	1080	131.52686391549685	228	228
18720	125545	231786	1412	131.28282187600422	112	112
51272	131536	200373	7100	131.2529243397705	94	94
24744	130479	200380	1300	131.18835633849847	152	152
20879	131027	200362	2205	131.13309062748093	159	159
15899	126399	226234	294	131.1089845780043	342	342
14901	125551	226234	6000	131.0810908710562	366	366
47492	125545	200407	728	130.6609773657297	256	256
39538	133096	200376	4048	130.32906417807985	272	272
31426	125545	230615	5850	130.2897547229121	342	342
39532	133099	200383	6177	130.1279906261338	225	225
3624	125469	200405	7029	130.09480912658714	51	51
33447	133099	232097	3193	130.0586989901388	251	251
4910	100381	200403	4050	129.96503007443337	168	168
14795	125553	226234	2490	129.8656799723672	270	270
43790	126364	200360	6692	129.69703514021668	142	142
1342	100849	226386	2400	129.6864984187679	264	264
54136	131229	200362	4300	129.62111509766476	128	128
36274	100405	225469	5625	129.50239616984783	51	51
45199	126359	200344	5072	129.40979079016935	70	70
27511	132077	200362	1650	129.39581609943957	138	138
12973	125545	225551	964	129.36281843142308	176	176
57810	129912	200377	4401	129.23751911639823	201	201
39799	133099	200379	2160	129.2213667235032	210	210
44505	126364	200344	3323	129.1345861040785	37	37
56709	129912	200385	806	129.13222653591075	154	154
18790	126234	226364	4005	129.0194627150372	171	171
19996	100405	200403	6750	129.00999490460433	150	150
29229	125682	200379	3816	128.98779955534968	138	138
30150	125669	200381	5190	128.9251134589065	132	132
35949	125545	232097	336	128.9154495430395	366	366
42230	126234	200356	1500	128.7260343512793	60	60
33370	133099	232097	6232	128.6995068281094	248	248
23625	126384	200379	4860	128.6178822269603	186	186
13326	125545	225551	4383	128.484850568531	177	177
10753	125469	225545	978	128.47488009236372	210	210
17947	125469	231786	1100	128.4341493283399	232	232
50118	126364	200849	3900	128.42589806945367	372	372
55312	126386	201413	3670	128.41700766103486	98	98
38559	133096	200345	4100	128.33355202909917	34	34
55664	129912	201413	180	128.29446314853976	192	192
42832	126364	200377	1440	128.27377661154094	336	336
47026	126399	201409	1575	128.24193344277376	321	321
45348	126359	200345	5100	127.81002911273283	84	84
58105	125682	200385	1396	127.72830285626172	128	128
48939	125545	200375	3150	127.70368837053456	258	258
28602	125682	200361	3340	127.6289524582533	284	284
20671	100374	200405	1350	127.6274618200155	150	150
27661	132077	200362	4250	127.61094435816005	136	136
50496	133099	201413	5089	127.43758291823396	167	167
4273	125469	231551	5464	127.41120826923623	122	122
25770	132077	200849	5100	127.39449004679108	372	372
16055	126364	225553	2580	127.38372918884481	390	390
583	101413	231791	3882	127.28074931069024	210	210
10337	125682	225698	5850	127.17448246967724	66	66
42358	126234	200362	4812	127.16401510745808	150	150
1348	100406	231551	6750	126.80643884428547	102	102
31227	130615	200380	1500	126.79053463128488	162	162
32404	131536	225669	286	126.69066522787146	302	302
31327	130615	200379	1650	126.67434731557778	102	102
2516	125469	200379	3528	126.65467059650013	162	162
7952	125553	226359	286	126.63911019963685	416	416
15950	126399	226234	5700	126.43301170168542	342	342
23081	126384	200361	980	126.40984247544836	160	160
58851	125682	201413	2729	126.23337824019532	139	139
60039	125551	200379	2828	126.0192894101498	190	190
52111	131536	200377	4211	125.99487029221324	205	205
30692	131027	201413	4950	125.80919098039098	138	138
32024	125553	226393	6750	125.74793926307963	486	486
25935	129912	200406	3135	125.69096813247658	261	261
39589	133099	200383	7020	125.58575537656927	228	228
44619	126364	200344	3960	125.45853931492056	42	42
29700	125669	200378	3800	125.31416679025114	166	166
40566	133099	200379	5205	125.2767779973389	207	207
52187	131536	200378	2824	125.22797120922579	152	152
47368	125545	200405	5900	125.11684954366528	190	190
25930	129912	200406	2990	125.09547126811287	262	262
6438	125682	231786	6980	125.07003855548064	316	316
32251	126399	232077	2580	124.92187589146103	78	78
12011	125545	225553	3327	124.91489547713574	105	105
37136	100379	231483	1320	124.88798434670984	168	168
2999	125469	200377	4760	124.85290878274593	208	208
44316	126364	200344	1600	124.63748860904214	38	38
44558	126364	200345	5650	124.60205571648262	50	50
48388	125553	200377	5624	124.4766800714228	268	268
29810	125669	200379	3808	124.41021921781727	128	128
48044	125553	200407	6456	124.30763322136612	276	276
50488	133099	201413	4937	124.30106244857146	163	163
59780	125682	200362	2874	124.20156367407316	234	234
31014	130615	200406	1500	124.17807732237453	162	162
13691	125553	225545	6888	124.08456610313311	108	108
29977	125669	200382	1575	124.02918585582799	81	81
23845	126384	200377	4776	124.01645542352828	162	162
43199	126359	200361	2300	123.90867236175094	100	100
58362	129912	200376	342	123.90253665686365	240	240
47921	125553	200405	7119	123.8319567355282	195	195
54694	126386	200385	3775	123.67764623200553	65	65
31643	125545	226386	3420	123.64484193754315	414	414
51349	131536	200372	5440	123.62771139807927	38	38
42419	126234	200362	6650	123.52383738985716	148	148
54227	131229	200386	6600	123.49840181778598	264	264
14650	101410	200379	1350	123.33785902783616	186	186
7071	131229	200404	6750	123.31809358437928	504	504
37483	100356	233099	6684	123.31309073385302	150	150
47166	126364	201408	1028	123.28891734951128	316	316
51094	131536	200375	4800	123.27873000725388	204	204
50038	125553	200344	1350	123.26140125916312	354	354
14658	131483	226364	4860	123.24361655905292	264	264
11039	126359	233096	2275	123.22698923236322	113	113
41765	125553	200849	468	123.16413435528477	144	144
42812	126364	200379	4368	122.9618726993481	408	408
8212	125553	226364	6604	122.81983060745053	386	386
57093	129912	200377	2170	122.73348928422219	200	200
15809	125682	229913	4275	122.59132413126324	159	159
54121	131229	200362	3092	122.54468503909844	130	130
13253	125545	225551	3726	122.53076178885	180	180
6813	130616	225545	6900	122.43038487347442	366	366
1799	100383	232097	2925	122.4300196902419	69	69
54475	126386	200385	1728	122.42723996625834	66	66
33562	133099	231791	6395	122.38684031277987	361	361
56698	129912	200385	465	122.362636925721	153	153
46061	126399	200361	4200	122.27524413956948	144	144
2865	125469	200362	6270	122.20148986895533	294	294
56637	129912	200385	2947	122.03677054891901	155	155
5493	126384	200405	4359	122.02021268709244	267	267
5862	129912	200405	6000	121.92385221163732	312	312
29894	125669	200378	6795	121.84740626100375	165	165
2225	125469	200378	6768	121.80338886707025	150	150
7812	125551	226399	4650	121.73871539721699	372	372
20672	100375	200407	1350	121.62390661373007	282	282
19175	100361	200344	4950	121.56739496652388	126	126
1372	100362	231551	4050	121.53291755595487	270	270
17553	133096	226359	5100	121.43880925443725	114	114
18226	125553	231786	1068	121.09856029189656	120	120
9308	125682	226393	365	121.05826082535123	187	187
56573	129912	200385	2024	121.05627825305714	154	154
10281	126234	231786	4200	121.01297026306003	216	216
872	100359	226386	7500	120.97860034113124	162	162
