id	origin	dest	dep_time	vot	tt	fftime
32013	132097	200384	3036	311.6388397204161	60	60
28693	126386	200358	2070	310.2309074520612	240	240
68251	126386	200385	6345	306.98376366135466	63	63
68939	126386	201413	5664	306.4130362036658	102	102
65719	131536	200383	5280	305.62096323993325	252	252
5906	100381	200849	3000	304.785908790804	96	96
37001	125669	200376	4384	302.478272332818	224	224
5498	100381	225469	6525	301.61598872013815	111	111
39989	125553	226386	3270	292.7039632276456	426	426
29660	126384	200377	5608	292.6816252433087	158	158
65581	131536	200380	962	289.72718700306126	118	118
42903	133099	231027	5775	289.19507255664814	303	303
34037	129912	233099	2505	288.7986470567586	345	345
35740	125694	200379	3060	287.97660167903	174	174
49024	131536	201409	5203	280.46197715685645	137	137
52294	126307	200383	5850	280.17282115056724	312	312
19183	129912	225673	6198	279.6088784823041	222	222
15528	125551	225545	5110	279.35106794543503	188	188
4795	125469	226399	2070	278.2941574161406	342	342
40280	126399	232077	6732	277.8425338241991	78	78
33592	129912	200380	3920	275.7893462948116	322	322
44626	125551	231791	7020	275.2203430777378	348	348
33717	129912	200381	7158	272.89463878884925	288	288
63128	133099	201413	4920	272.1276417621537	168	168
26028	132077	231229	3484	271.53966407100336	212	212
20422	126359	225553	5340	271.47915540064935	420	420
65169	131536	200377	4451	270.4475688812128	205	205
53321	126234	200345	5850	268.6360121499423	126	126
56549	126359	200344	5280	268.37671781639017	72	72
62258	125545	200380	2120	268.3190057011043	172	172
14742	125545	225553	4965	267.4691067182313	105	105
30797	130479	200381	4260	264.7037219817481	120	120
66514	131536	200385	4725	263.5183288213767	303	303
17645	125553	225545	2710	262.60791537434335	104	104
39810	125551	230479	5100	262.4903815049878	210	210
61140	125553	200380	3020	260.1604722371706	178	178
21485	126384	225673	4510	258.85537685355905	176	176
30631	126386	200376	6378	257.78046559861235	150	150
70260	126386	200362	5180	255.8282172916121	124	124
56930	126399	200384	4680	254.43940394677776	192	192
29068	126384	200361	3960	254.076763162862	162	162
73883	125682	201413	6454	253.92540768016227	140	140
30891	130479	200380	846	253.85777989263048	156	156
16061	125545	225551	3330	253.7184540475636	180	180
402	129912	231786	5460	253.62914463564283	432	432
52730	126234	200378	1260	253.02647970083126	288	288
11366	125694	226393	6396	252.96698170527804	228	228
77747	125551	200376	1908	252.29663047118368	216	216
33651	129912	200383	2960	250.95021316194135	196	196
77377	125551	200380	2380	250.29054004470987	92	92
12029	125682	226393	4286	250.1019382132984	190	190
60143	125553	200359	2559	250.0187051992549	309	309
28741	126384	200359	2520	248.3054329625164	210	210
77548	125551	200376	6246	248.22700680567613	216	216
36733	125682	200379	3036	246.6571480348335	138	138
3916	125469	200361	6828	246.294794641584	408	408
74482	125682	200362	243	245.6955315321808	231	231
29160	126386	200375	5886	244.8300831352836	186	186
51117	133096	200362	5250	244.54627347524388	186	186
64880	131536	200377	5958	243.6463887865248	210	210
24346	100376	200359	5850	242.52182670492155	66	66
57482	126399	200379	4564	240.34189039396614	254	254
9654	100345	225553	3240	239.87754593599206	342	342
21891	133099	226359	5816	238.77852984745306	292	292
36691	125682	200376	3856	237.90505561027504	188	188
69652	129912	201413	984	237.90103682264754	192	192
3528	125469	200362	5100	237.56815395922564	294	294
2323	101413	226393	3375	237.52677383620932	189	189
9565	100372	231786	2400	237.44230447088938	48	48
58758	126399	201408	4680	236.5833925376928	330	330
7237	129912	200403	2400	235.90829565466856	432	432
52228	125553	200849	21	235.5273635441142	141	141
67126	131483	200381	3780	233.52667095011057	234	234
50172	133099	200376	7022	233.37370497006862	112	112
44785	125553	232097	3500	231.05920070850195	370	370
57195	126399	200380	1440	230.91115742330638	354	354
34241	132077	200345	4320	229.5618363629803	228	228
28722	126384	200356	1500	229.10004307944527	270	270
44890	126234	226386	6550	227.31330038293194	326	326
75406	125551	226364	4158	227.2807819481868	486	486
16345	125545	225551	5480	226.33343496303738	178	178
48089	133099	200385	1452	225.7223985772882	198	198
37345	125669	200378	5796	224.56511596255288	168	168
5422	125469	231791	6040	224.0681045432414	314	314
32850	129912	200379	6675	223.94515304502815	225	225
3633	125469	200377	5800	222.61133437053758	206	206
53947	126359	200361	4800	222.36132935151542	102	102
44244	133099	226393	450	220.27054657274013	342	342
42810	133129	231791	6705	220.25750126117617	195	195
69996	129912	201413	4167	220.1294909720944	189	189
74343	125682	200362	5974	219.14100979742648	230	230
43758	133099	226386	808	218.6403977917904	254	254
50228	133099	200377	5346	217.82248145303313	102	102
39213	130615	200379	1412	215.63951181552295	100	100
24156	100379	200383	7650	215.39180280545537	42	42
24653	100359	200356	1350	215.0768266588291	48	48
49331	133099	200382	2024	215.0233528469855	286	286
48071	133099	200385	1038	214.98832425726803	198	198
67367	131483	200407	1350	214.90665435175643	300	300
43057	131551	231791	5040	214.870277430598	222	222
65483	131536	200380	645	214.81325885874762	117	117
12053	125682	226393	4916	214.7571342898982	190	190
21084	126384	225673	1148	214.2550555330572	178	178
47250	100376	233099	1004	214.10537069996073	112	112
73014	129912	200376	990	213.52621118175298	240	240
41200	126234	231791	2214	213.50995385771034	366	366
66804	131536	200405	3240	213.37482623258785	138	138
26701	131027	200386	4320	213.34325588226065	66	66
4794	125469	226399	1980	213.3328364122192	342	342
62061	125545	200382	2774	213.02664470860978	268	268
69135	126386	201413	7050	212.78681215079177	102	102
24640	100362	200380	4050	212.264698661636	222	222
8066	125682	231786	6844	212.119330546105	314	314
47127	100380	233099	3500	211.5565143464941	226	226
56508	126359	200344	4870	211.40818936224557	68	68
35720	125694	200377	2250	211.2829065689935	192	192
78513	125551	200359	5850	210.75452141797837	288	288
33588	129912	200380	3664	209.43815069128664	320	320
1899	100376	231791	3033	208.53072811199374	255	255
16063	125545	225551	3344	208.16169510183983	178	178
23426	126234	226364	108	208.018893032068	174	174
62580	125553	200344	1834	206.93636742878604	350	350
52735	126234	200376	5643	206.6578424956319	195	195
63378	133099	201413	416	205.63035807289918	166	166
40502	131536	225669	3023	204.8466110527291	301	301
60973	125553	200381	5075	204.7482984885588	223	223
68258	126386	200385	6408	204.4690517691285	66	66
6722	130479	200405	3420	204.38192609628067	180	180
30610	126386	200377	5202	203.7928063924775	114	114
46707	100344	226364	1348	203.58650675422172	38	38
49407	133099	200382	3348	203.54862924893965	288	288
72977	129912	200376	435	203.07292182597612	237	237
63175	133099	201413	1827	202.60665263821357	165	165
36175	125682	200383	3824	201.78128238433914	136	136
67572	131229	200361	6128	201.46357874276546	100	100
53277	126234	200362	3450	200.88029236561553	150	150
58383	125553	201413	4314	200.48996827844798	348	348
78576	125469	200360	4725	200.09400463485036	399	399
26480	131027	200379	6860	199.75020347910586	190	190
3840	125469	200377	3325	199.58551405375258	209	209
61438	125545	200379	440	199.4498452903415	268	268
41565	125545	225669	3506	199.082868135366	346	346
38127	125669	200375	1500	199.05020397713022	288	288
17550	125553	225545	5368	197.61228616108588	104	104
55741	126364	200345	5960	196.76873649966328	52	52
71901	129912	200377	1520	196.10836026801812	202	202
60413	125553	200372	4230	195.87428750560775	102	102
18370	129912	225698	6480	195.79499790997792	240	240
28720	126384	200359	6000	195.34731812245968	210	210
29468	126386	200381	480	194.5919117030706	216	216
38010	125669	200381	1732	194.37786363614498	128	128
36283	125682	200381	5496	193.51328407365546	138	138
48122	133096	200345	3000	192.61031270729902	36	36
10270	125553	226364	6825	192.39897568614685	387	387
23959	100378	200381	2250	191.87509276120386	66	66
15432	125551	225545	4060	191.49203685354206	188	188
60976	125553	200381	5144	190.98969616287562	226	226
7467	130479	225553	3960	190.7055847108915	354	354
68866	126386	201413	665	190.30123090978051	97	97
66290	131536	200345	3825	189.14586626410835	279	279
336	129912	200404	3260	188.97222432437852	346	346
8860	100379	225545	7650	188.1948897166306	258	258
70262	126386	200362	5200	188.02477746938118	122	122
58698	126399	201413	4100	187.38357196822642	202	202
62214	125545	200380	936	186.8775179797372	174	174
58631	126234	201410	1500	186.58387696377807	72	72
71595	129912	200377	3044	186.34095335801354	202	202
22889	125553	231786	2082	186.16388580972216	120	120
47787	133099	200384	7150	185.86683711044856	194	194
44153	133099	226393	2110	185.4151580710682	338	338
69303	126386	201413	4878	185.3842180563841	102	102
42071	133099	231791	4275	185.03582374759128	363	363
12516	131536	225551	812	184.10592631454097	172	172
12180	130631	200373	3000	184.0735837605115	258	258
2468	100362	231229	1980	183.82843047298013	132	132
27197	129912	226386	1440	183.78809539618905	144	144
42857	133099	231027	2580	183.74153453285302	306	306
60573	125553	200378	1584	183.67537588410784	216	216
59400	125545	200405	5044	183.6699848818289	188	188
60150	125553	200356	5100	183.4579746939072	276	276
73152	129912	200376	2437	183.3487154396406	239	239
58532	126234	201413	6210	183.19857083899987	234	234
27382	130616	200378	2025	182.92459379728697	159	159
59833	125553	200403	2214	182.24674796002043	60	60
23774	100378	200375	1500	181.89667234324148	126	126
57155	126399	200383	1540	181.46372172811363	224	224
48632	131536	201408	3294	181.4208857570412	120	120
8030	125682	231786	5764	181.2731100422603	314	314
16609	125545	225551	4090	180.1525464901682	176	176
66387	131536	200384	1650	179.8675856885262	282	282
824	100381	225669	3150	179.75897709577202	144	144
2560	100362	231229	7312	179.51212849941408	128	128
53292	126234	200344	1881	179.30586305521945	135	135
18221	101413	200380	3150	179.1580205259821	180	180
15105	125545	225553	592	178.9875078953849	104	104
49274	133099	200380	5100	178.31756821275692	222	222
48672	133099	200375	1600	178.13148757984817	74	74
22975	125553	231786	2598	178.11167809666762	120	120
48564	133099	200375	96	177.20775678753787	78	78
63542	131536	200375	6232	176.66343098398838	200	200
47594	133096	200385	3150	176.4194671978306	384	384
58520	126234	201413	1548	176.01400056664195	234	234
2411	101413	231027	4050	175.950632641972	150	150
12760	100381	201408	1350	175.86935766929017	126	126
77950	125551	200374	2800	175.2956424779448	200	200
57112	126399	200380	5284	175.28373079631163	350	350
27706	132077	226399	3950	175.2664435834022	76	76
46821	100345	226234	3150	174.66593496114362	126	126
40403	126399	232077	1348	174.54886007494113	74	74
13848	126359	233096	3396	174.53811277499344	114	114
3045	125469	200380	3413	174.39163034756123	109	109
71525	129912	200377	2764	174.38911121999487	200	200
77966	125551	200375	1710	173.8659120668819	252	252
70876	129912	200385	120	173.29841216732856	156	156
50525	133099	200377	3540	173.24709745036637	102	102
6058	100382	200372	6900	172.19774483869	192	192
51302	133096	200362	3300	171.97959218530113	186	186
76665	125551	200384	5040	171.794584556156	258	258
60017	125553	200407	1728	171.7230771581002	276	276
47070	100374	233099	8000	171.72039500319815	58	58
7828	125682	200405	4875	171.23540819652402	135	135
60695	125553	200378	4440	171.0490318336286	216	216
4751	125469	200385	3510	171.02667603620796	252	252
716	101413	231791	5946	170.90485978645938	210	210
6334	126384	231786	6600	170.87967626656953	390	390
74679	125682	200362	1898	170.4800033392446	232	232
3960	125469	200361	4267	170.28689428673874	407	407
31453	126386	233099	1856	169.9366532150562	256	256
29976	126384	200381	3000	169.91858882546495	246	246
75297	125551	200362	5917	169.51104383676685	275	275
76928	125551	200345	3150	169.29115016355834	438	438
41992	131536	231027	6525	169.27662542144975	399	399
19584	125682	229913	3084	169.25402613280795	162	162
26423	131027	200379	282	169.23527319440066	192	192
15573	125551	225545	2055	169.04588363227649	189	189
11548	125682	226393	44	168.2861993779574	190	190
37684	125669	200382	2850	168.18321463630755	84	84
18710	129912	225673	2320	167.95193238611486	218	218
43759	133099	226386	816	167.26206652591193	258	258
51100	133096	200361	2223	167.25079865620168	117	117
46551	100362	231483	6347	166.45316550757693	217	217
78000	125551	200375	6462	166.06873582596882	252	252
68084	126386	200385	1376	165.8264557128401	64	64
9595	101410	225545	6750	165.80282369069414	198	198
13607	126359	233096	48	165.77312746091565	114	114
25502	133099	225551	1668	165.2298430999891	276	276
19147	129912	225673	5514	164.45793858571824	222	222
29864	126386	200381	5175	164.39668901002327	213	213
67637	131229	200362	2100	164.17691669705235	132	132
47854	133099	200385	2070	163.86094164827983	198	198
14389	125545	225553	6216	163.83669935221027	108	108
6224	132097	231786	5180	163.51448797753622	304	304
42169	125553	229913	3084	163.15053228370928	456	456
66177	131536	200381	4800	162.78952705446025	168	168
27948	129912	201408	5512	162.74013355271816	296	296
55006	126359	200377	750	162.57777593538103	306	306
23450	126234	226364	1200	162.38057903792145	174	174
18809	129912	225673	3072	162.3050708122691	222	222
68782	126386	201413	77	161.97239730474035	97	97
42148	125553	229913	6660	161.9174598765063	456	456
61461	125545	200376	7020	161.78001355369008	294	294
74785	125469	226364	3915	161.6710433946664	501	501
49019	131536	201409	5018	161.5720235266477	136	136
19864	126399	226234	476	161.36496813073458	340	340
37628	125669	200381	3951	160.34656261750797	129	129
6337	126384	231786	6900	160.3443849905351	390	390
61014	125553	200383	6120	160.18878794193142	312	312
76548	125551	200405	1348	160.04487486027188	68	68
62624	125553	200344	2943	159.91457124745455	351	351
78207	125551	200361	3695	159.59430860102964	415	415
78089	125551	200373	981	159.49112006717627	195	195
73983	125682	201413	4263	159.4317037469939	141	141
45640	100381	226364	7800	159.32393527719026	450	450
74026	125682	201413	5121	159.0995024426941	141	141
52027	126307	200362	3064	158.98524279682186	74	74
75143	125551	200362	270	158.92923017760606	276	276
70873	129912	200385	48	158.70124008244971	156	156
50420	133099	200379	6580	158.57695847450523	206	206
48530	131536	201408	1827	158.5331506734059	117	117
25645	100379	200405	5100	158.52175281612801	96	96
4585	125469	200406	3340	158.4887925935877	62	62
19516	125694	229913	6428	158.20427097199158	196	196
62967	133099	201413	6184	158.16239981302533	164	164
76474	125551	200404	1200	158.05764588164072	72	72
31333	130479	200374	4050	158.00898390270495	252	252
78437	125551	200361	1380	157.44777579913367	420	420
44038	133099	226386	6183	157.4344553054724	255	255
10283	125553	226364	7020	157.41644784188003	390	390
44815	125553	232097	448	157.39039118885398	368	368
64409	131536	200379	5740	157.34722756539844	212	212
25688	100377	200406	2250	157.33577845929813	144	144
46578	100405	231483	1370	157.1368593787072	214	214
75599	125551	226364	3024	157.1155005485511	486	486
68342	126386	200385	3620	157.03459174802052	64	64
27553	130616	233099	2400	157.03323009705207	276	276
10908	125545	226364	1350	156.92307369405432	384	384
38780	126384	230616	1912	156.90668317409447	158	158
45102	132077	231791	7110	156.88588835076317	54	54
15721	125551	225545	240	156.8787287174416	192	192
76364	125551	200405	5364	156.72111050814203	72	72
49907	133099	200376	4925	156.43540369130133	109	109
20769	126384	225698	7114	156.34119579302225	194	194
77808	125551	200376	3324	156.2339576123479	216	216
1167	100383	226393	7650	156.0255258071626	192	192
68998	126386	201413	6136	155.95433550946586	98	98
34444	132077	200361	6564	155.88771190422298	144	144
56420	126359	200344	4095	155.59422845635325	69	69
38072	125669	200382	7020	155.5865645321492	84	84
23535	126234	226364	6441	155.28782044467118	171	171
43318	133099	230616	6375	155.2664987311387	273	273
47124	100380	233099	3200	155.23256331203999	226	226
58114	125545	201410	3900	155.1346029393756	198	198
42933	126359	225698	3900	155.13374919513677	474	474
67018	131536	200404	6381	154.82088154216297	81	81
36722	125682	200378	1460	154.53512409384084	172	172
21268	126384	225673	6084	154.5174842175157	180	180
1919	100377	231791	6522	154.34213364398525	210	210
7663	125669	200405	6525	153.98979764063918	189	189
38157	125669	200375	5850	153.96470241114184	288	288
76177	125551	201409	1314	153.8811813094732	240	240
61018	125553	200381	1992	153.86644206931493	228	228
39391	125545	230616	5883	153.78733999915127	375	375
76042	125551	201410	3300	153.55772817307943	276	276
1900	100376	231791	3070	153.43613435731237	254	254
25798	100377	200385	5700	153.24685125510777	42	42
35568	125694	200384	2956	153.23279782003428	164	164
22006	133099	226364	5138	153.17015617849387	262	262
23949	100383	200379	5100	153.0798370986132	42	42
4506	125469	200405	6210	152.97152461679565	54	54
69510	129912	201413	2916	152.96538482081212	192	192
21765	133099	226399	96	152.90892081376327	366	366
9162	100360	225553	3000	152.65257139946502	342	342
65242	131536	200377	5100	152.4931515484042	210	210
38171	125669	200375	6600	152.35473883542602	288	288
50268	133099	200379	1176	152.14322802847897	210	210
47484	133099	200405	3468	152.0450562579044	240	240
42733	131536	232097	3450	151.94333761674395	312	312
61524	125545	200379	1764	151.89299282487355	270	270
15823	125551	225545	1650	151.22021792776312	192	192
66497	131536	200384	6364	151.16173705734312	278	278
27243	130616	200384	4800	151.15397190401544	84	84
6504	125669	225545	5220	151.0283473268227	348	348
57900	126364	200405	1284	150.97175202061305	438	438
66447	131536	200384	4399	150.6893331444158	281	281
77382	125551	200380	2525	150.5461873866964	91	91
33357	129912	200383	6696	150.49316820535296	198	198
20150	126364	225553	3651	150.47150000927627	387	387
56048	126364	200344	5553	150.38797787238948	39	39
46642	100345	226359	540	150.3276686423337	84	84
74669	125682	200362	1768	150.2833028708369	230	230
22810	125553	231786	1406	150.1576253546835	118	118
46640	100345	226359	180	150.06280242852444	84	84
50715	133099	200377	682	149.96806215288072	98	98
65402	131536	200382	4399	149.78848806844107	215	215
76924	125551	200345	2790	149.6472221125689	438	438
64657	131536	200379	3816	149.47941966349134	216	216
35944	125682	200373	69	149.45736672434114	279	279
78534	125551	200358	5700	149.25925808297086	336	336
49709	133099	200377	6136	148.95187939231423	98	98
61954	125545	200381	3644	148.9473472424026	220	220
59066	126364	201413	2100	148.85959963404855	324	324
32832	129912	200378	5214	148.83475044524934	276	276
9614	100380	231786	1500	148.55320303407257	162	162
20585	125553	233096	567	148.53760788683817	345	345
44907	126234	226386	560	148.31882688681432	328	328
5635	131551	225469	450	148.23420221918823	126	126
67154	131483	200381	2024	148.22899109722326	232	232
30993	130479	200381	2952	147.9476783214451	120	120
50455	133099	200378	5190	147.4800018003043	210	210
43627	133099	230616	3358	147.02317639316817	272	272
78539	125551	200359	3856	146.92430632565396	284	284
303	130479	200404	3429	146.73062616064863	213	213
25558	100405	200375	2400	146.68624457154434	198	198
52248	125553	200849	441	146.4222507038532	141	141
37188	125669	200379	5532	146.41960686621843	132	132
51915	125545	200849	1350	146.35201036637724	138	138
39047	130615	200380	567	146.30437436637723	159	159
44790	125553	232097	48	146.18322147230182	372	372
23947	100383	200377	1500	146.1677612333161	60	60
11442	125682	226393	1880	145.98208217891082	190	190
67897	126386	200385	2486	145.89079642281027	64	64
54975	126359	200379	7128	145.48813760117008	414	414
46243	100405	226359	2160	145.4456234444961	462	462
75144	125551	200362	360	145.37623393061992	276	276
46451	100378	231483	5750	145.12329070999849	136	136
56965	126399	200384	7020	145.02474013985244	192	192
71012	129912	200385	5595	144.91410469539557	153	153
50383	133099	200377	2320	144.78997152565395	98	98
60970	125553	200381	5006	144.63207237748188	226	226
27178	130584	200383	6750	144.5297375218382	162	162
75577	125551	226364	2280	144.39873026887886	486	486
7898	125669	200372	2100	144.3536920559109	282	282
73907	125682	201413	6790	144.34817740991832	140	140
6552	130616	231786	120	144.280253359827	318	318
51873	125545	200849	7140	144.22339484302023	138	138
50800	133099	200376	3366	144.1965519519861	114	114
3600	125469	200362	6850	144.17627083811604	290	290
1405	100403	230616	5175	144.09670068741198	309	309
68510	126386	200385	4292	143.7892830731375	64	64
31507	126386	233099	3500	143.78255266104463	256	256
50061	133099	200377	3960	143.7783629514232	102	102
73055	129912	200376	1359	143.5852996920559	237	237
31903	132097	200383	5886	143.46805561609978	72	72
11372	125694	226393	6588	143.27152489980037	228	228
28773	126384	200361	2460	142.82931244535055	162	162
71231	129912	200385	4608	142.7683311745478	156	156
26975	125682	226307	1050	142.30146219525636	306	306
5765	131027	225469	3150	142.2897554988528	306	306
19430	131536	226364	4581	142.1065860640937	327	327
31863	132097	200381	4400	142.0440723833658	160	160
7817	125682	200405	4050	141.99176224503353	138	138
52030	126307	200362	3220	141.96303292409888	74	74
42185	131483	226386	4200	141.8453444737922	318	318
19996	126359	225545	6180	141.78599219746573	414	414
31128	130479	200382	6786	141.62353658473688	72	72
14164	126364	233096	4125	141.60850573804962	81	81
44151	133099	226393	2048	141.41582376321634	340	340
1617	100363	231027	4950	141.21984574378257	54	54
44288	133099	226393	1108	141.1873535378956	338	338
9902	125553	226359	2163	140.75291311942016	417	417
51350	133099	200362	600	140.46640937809562	174	174
45886	100361	226359	2223	140.40764224677963	99	99
54226	126359	200362	7028	140.06829877609243	166	166
71627	129912	200377	3172	140.06691260946798	200	200
34433	132077	200360	4680	140.059720794753	204	204
23713	100382	200380	3150	140.0080052815826	78	78
44473	125669	231791	3240	139.9877529162242	240	240
48597	133099	200374	3092	139.87387710090883	58	58
20181	126364	225553	4178	139.86561994168287	388	388
11887	125682	226393	1635	139.7941845081222	189	189
47713	133099	200386	1028	139.50041509656603	232	232
3842	125469	200377	3375	139.49489276646074	207	207
75934	125551	201409	6462	139.49244846642708	240	240
29476	126384	200376	1928	139.48743665208391	196	196
58491	126234	201413	3012	139.4526780476077	234	234
18546	125553	226234	7070	139.42139727901858	268	268
50022	133099	200376	6198	139.22603883595335	114	114
72556	125682	200385	528	138.95969231515792	132	132
20523	125551	233096	3480	138.77706773124208	444	444
70254	126386	200362	5120	138.4250408460577	124	124
37452	125669	200380	4006	138.40452400437732	164	164
35807	125682	200361	378	138.3916429735025	288	288
32354	129912	200406	450	137.88031125841616	264	264
45424	100405	225469	3420	137.7257876204536	54	54
6788	126384	200405	2145	137.64606704109002	267	267
29002	126384	200362	1710	137.53455536039615	156	156
32414	129912	200407	672	137.47747933460133	240	240
7889	125669	200372	6390	137.38380522915384	282	282
33279	129912	200381	2715	137.35266527369743	285	285
39250	130615	200377	400	137.21428082101932	146	146
71809	129912	200377	1060	137.1060276790281	200	200
5071	125469	230584	5700	137.10089061807102	150	150
13992	126364	233096	1472	137.09720742293072	82	82
10455	125553	226364	1368	137.0542214586497	390	390
65723	131536	200380	2828	137.0421882481284	118	118
69025	126386	201413	6390	136.97277038532332	102	102
63473	133099	201413	1470	136.87595114194139	168	168
72099	129912	200377	6678	136.77421297670935	204	204
49030	133099	200372	3300	136.77218735034808	96	96
68754	126386	201413	3390	136.71229217764466	102	102
60757	125553	200379	4050	136.6903606354366	276	276
45734	100379	226364	2400	136.68350292818687	390	390
61456	125545	200379	836	136.6797325435323	268	268
1599	100386	231027	450	136.65508897580114	66	66
24973	100359	200372	5850	136.62235911529373	210	210
63711	131536	200372	1131	136.61437998490211	39	39
19990	126359	225545	5868	136.60431322778456	414	414
31617	132097	200358	4800	136.3764077107413	300	300
19848	126359	226234	6150	136.36063390121421	204	204
68979	126386	201413	5984	136.33317217068287	100	100
31794	132097	200376	2925	136.2877477265326	141	141
722	101413	231791	6180	136.16640294823824	210	210
5768	131027	225469	1350	136.0873777814561	306	306
53880	126359	200361	4083	135.95321501114626	99	99
74531	125682	200362	684	135.6253563886757	234	234
14011	126364	233096	1719	135.47937272407935	81	81
10138	125551	226307	2880	135.3703351580004	456	456
49028	131536	201409	5351	135.294795769073	133	133
68397	126386	200385	3840	135.19582053268726	66	66
17102	125553	225545	6815	134.79664147528678	103	103
61837	125545	200381	6468	134.73297854912911	222	222
34962	126386	201410	5760	134.4623641166434	228	228
74426	125682	200362	6830	134.38393959272278	232	232
20211	126364	225553	4760	134.336866717502	388	388
30294	126384	200381	6168	134.29604308161584	246	246
49948	133099	200379	2986	134.10283700025172	206	206
13753	126359	233099	4050	134.0652558739873	294	294
45071	132077	231791	5635	133.89795443142452	53	53
71890	129912	200377	1465	133.86284128708886	203	203
26794	125694	226399	5850	133.77732897435934	258	258
23779	100380	200378	3150	133.7471761987047	54	54
76887	125551	200345	3984	133.70695984342782	438	438
50735	133099	200378	6950	133.37670670602378	208	208
73045	129912	200376	1269	133.33584531348046	237	237
10364	125553	226364	540	133.2756210393908	390	390
35942	125682	200375	6900	133.24604092136687	252	252
6491	125669	225545	3824	133.0979887924777	346	346
37187	125669	200379	5510	133.02095347911762	130	130
65728	131536	200380	3468	132.9082684649913	120	120
606	130479	231786	3350	132.88951539192138	310	310
21326	126384	225673	6718	132.86230288326243	176	176
16607	125545	225551	4076	132.77062243522013	178	178
38089	125682	200344	828	132.64416587331706	438	438
35025	126386	201410	1650	132.58173179740837	228	228
33068	129912	200379	3564	132.56949291073596	228	228
7803	125682	200404	4950	132.29166054526516	174	174
46649	100344	226359	5040	132.1661815009464	72	72
62598	125553	200344	2446	131.84372566383888	350	350
33266	129912	200383	6212	131.59917473169276	196	196
12385	100405	201413	6750	131.59259668747174	204	204
28719	126384	200359	5700	131.52686391549685	210	210
19103	129912	225673	1422	131.28282187600422	222	222
52478	126234	200383	2550	131.2529243397705	324	324
22673	125553	231786	448	131.13309062748093	116	116
73282	129912	200376	3880	131.11098495060295	236	236
16256	125545	225551	1260	131.1089845780043	180	180
47507	133099	200404	2160	131.08784814840647	186	186
15198	125545	225553	1348	131.0810908710562	104	104
71719	129912	200377	3540	131.05688145262513	204	204
74403	125682	200362	6600	130.99997204027346	234	234
31210	130479	200378	3212	130.6648034821897	154	154
48744	133099	200374	3896	130.6609773657297	58	58
19598	125682	229913	3532	130.63008795214049	158	158
55009	126359	200378	6750	130.48304784225195	426	426
40867	126234	231791	5642	130.32906417807985	364	364
32577	129912	200384	3096	130.2897547229121	180	180
40860	126234	231791	5565	130.1279906261338	363	363
3759	125469	200377	4996	130.09480912658714	206	206
34785	132077	200359	5625	130.0586989901388	237	237
