id	origin	dest	dep_time	vot	tt	fftime
42887	133099	200375	1600	218.6403977917904	74	74
49506	126364	200344	6476	217.82248145303313	40	40
22854	100382	200384	4950	215.39180280545537	90	90
48582	126364	200359	6524	215.0233528469855	220	220
47409	126359	200361	6924	214.98832425726803	102	102
67066	125551	201409	616	214.90665435175643	236	236
42177	133099	200385	2440	214.870277430598	194	194
65079	125682	201413	6524	214.81325885874762	142	142
11689	125469	225545	5774	214.7571342898982	208	208
20852	100379	200372	4050	214.2550555330572	156	156
46627	126234	200359	360	214.10537069996073	102	102
40343	100375	226359	5040	213.50995385771034	282	282
26000	126384	200379	4280	213.34325588226065	184	184
4700	125469	231551	950	213.3328364122192	124	124
61479	129912	201413	5708	213.02664470860978	190	190
68842	125551	200361	6804	212.78681215079177	420	420
23514	131027	200384	112	212.264698661636	122	122
7881	100381	225545	6900	212.119330546105	234	234
46513	126234	200377	5200	211.5565143464941	218	218
55783	133099	201413	3038	211.40818936224557	166	166
34979	125551	226393	2145	211.2829065689935	339	339
32974	125669	200378	6720	209.43815069128664	168	168
8473	101408	225545	2250	209.10308408686907	150	150
1887	101408	225669	2100	208.53072811199374	264	264
22233	100405	200379	2250	208.018893032068	114	114
46967	126234	200345	100	207.60664098123488	122	122
62047	126386	200362	6820	206.93636742878604	122	122
51981	126364	201410	5700	206.6578424956319	192	192
46197	126234	200382	4950	205.70181419851968	372	372
62911	129912	200377	2280	205.63035807289918	204	204
39830	126386	226393	2880	204.8466110527291	120	120
60326	126386	200385	4128	204.7482984885588	66	66
68020	125551	200383	1540	204.4690517691285	224	224
6585	132097	225553	7068	204.38192609628067	360	360
33861	131027	201413	3150	203.68147171609255	138	138
46108	126307	200379	6750	203.58650675422172	342	342
48654	126364	200356	4550	203.54862924893965	88	88
62701	129912	200385	4107	202.60665263821357	153	153
67340	125551	200405	2756	201.46357874276546	70	70
6777	125669	200405	6030	201.34095765822238	192	192
52530	125545	200406	5944	200.88029236561553	218	218
57807	131536	200382	6090	200.48996827844798	216	216
25764	126386	200375	1412	199.75020347910586	184	184
3780	125469	200382	2440	199.58551405375258	134	134
60833	126386	201413	6636	199.4498452903415	102	102
17235	125694	229913	1548	197.61228616108588	198	198
55078	125553	200345	4700	196.76873649966328	340	340
59735	126386	200385	1928	195.87428750560775	64	64
18204	125553	233096	1420	195.79499790997792	344	344
28276	125669	201410	6000	195.34731812245968	312	312
29007	129912	200379	5220	194.5919117030706	228	228
37100	131027	231791	6404	194.37786363614498	88	88
35428	126399	232077	5432	193.51328407365546	76	76
10093	125694	226393	4251	192.39897568614685	225	225
920	100406	226386	3900	192.06657121820146	234	234
22675	100380	200403	6900	191.87509276120386	144	144
15414	125553	225545	4920	191.49203685354206	108	108
60329	126386	200385	4140	190.98969616287562	66	66
7340	125669	231786	4370	190.7055847108915	322	322
68595	125551	200372	6150	190.30123090978051	174	174
65910	125469	226364	4993	189.14586626410835	503	503
332	129912	200404	6428	188.97222432437852	346	346
8474	101408	225545	2475	188.1948897166306	147	147
58157	131536	200380	5535	187.38357196822642	117	117
61639	129912	201413	4062	186.8775179797372	192	192
58085	131536	200381	6468	186.58387696377807	168	168
47150	126364	200379	6150	185.86683711044856	408	408
43260	133096	200375	5100	185.4151580710682	246	246
69002	125551	200361	2884	185.3842180563841	416	416
41141	100344	226364	1348	185.03582374759128	38	38
12241	126359	233096	3321	184.10592631454097	111	111
11840	125469	225545	3321	184.0735837605115	207	207
26601	126386	200379	4700	183.78809539618905	154	154
59905	126386	200385	3246	183.67537588410784	66	66
58901	131536	200406	7099	183.6699848818289	197	197
59506	131229	200361	5745	183.4579746939072	99	99
57971	131536	200381	6030	183.19857083899987	168	168
26854	126386	200377	4398	182.92459379728697	114	114
22498	133099	225551	5900	181.89667234324148	274	274
56430	133099	201409	1872	181.46372172811363	42	42
16337	125553	226234	4824	180.1525464901682	270	270
66009	125469	226364	1524	179.8675856885262	504	504
2378	125469	200378	3420	179.51212849941408	150	150
52547	125545	200404	2500	179.30586305521945	122	122
17996	126364	225551	1600	179.1580205259821	470	470
15085	125553	225545	6720	178.9875078953849	108	108
22157	100406	200362	4050	178.52120462212227	264	264
47976	126364	200373	1620	178.13148757984817	294	294
47886	126359	200359	6524	177.20775678753787	196	196
63080	129912	200377	3096	176.66343098398838	204	204
46990	126234	200344	4048	176.4194671978306	134	134
4798	125469	231791	6921	176.24946972472412	315	315
12013	126359	233096	7106	176.10717843856295	112	112
57958	131536	200381	5757	176.01400056664195	165	165
12625	125545	225553	5589	175.86935766929017	105	105
25144	126384	200406	5650	175.50375821062005	218	218
56382	133099	201410	3975	175.28373079631163	63	63
27300	130479	200381	2910	175.2664435834022	120	120
46206	126234	200383	3750	174.66593496114362	324	324
39739	132077	231791	4838	174.54886007494113	52	52
13819	125551	225545	2964	174.53811277499344	192	192
3034	125469	200362	3006	174.39163034756123	294	294
49805	126359	200344	5016	173.24709745036637	72	72
5851	130584	231786	450	172.19774483869	348	348
50587	126399	200377	2200	171.97959218530113	212	212
59414	131229	200379	3150	171.7230771581002	396	396
46457	126234	200379	3330	171.72039500319815	288	288
3137	125469	200362	5550	171.43448572874826	294	294
7694	130615	200404	3060	171.23540819652402	246	246
25263	126386	200359	4756	171.15381020648894	158	158
60032	126386	200385	5666	171.0490318336286	64	64
4649	125469	229913	2100	171.02667603620796	282	282
6163	129912	200849	2448	170.87967626656953	366	366
8079	100382	231786	6750	170.63749043651163	234	234
3891	125469	200381	375	170.28689428673874	99	99
30903	126386	201409	3843	169.9366532150562	219	219
29540	129912	200382	6860	169.91858882546495	250	250
41070	100344	226359	6660	169.27662542144975	72	72
19379	133096	226359	810	169.25402613280795	114	114
25706	126386	200375	6940	169.23527319440066	182	182
15556	125553	225545	2372	169.04588363227649	106	106
42015	133099	200385	6795	168.9901276589795	195	195
11278	100383	201413	2475	168.2861993779574	75	75
36804	133099	232097	3835	168.18321463630755	251	251
18525	126384	225673	3372	167.95193238611486	180	180
42888	133099	200375	1628	167.26206652591193	76	76
50386	126399	200383	6624	167.25079865620168	228	228
23002	131027	200362	1348	167.14505527630166	158	158
4001	125469	200405	6783	166.88491180073424	51	51
45969	126307	200362	6924	166.45316550757693	78	78
67856	125551	200383	2325	165.8264557128401	225	225
9468	125553	226364	3456	165.80282369069414	390	390
13576	125551	225545	6858	165.77312746091565	192	192
53130	125553	200362	2502	165.25622006029477	360	360
24550	129912	201408	1725	165.2298430999891	297	297
6866	125682	200405	2184	164.73882786966738	138	138
18961	126384	225673	4352	164.45793858571824	178	178
29422	129912	200380	2136	164.39668901002327	324	324
67407	125551	200404	3000	164.17691669705235	72	72
47210	126364	200379	4836	163.86094164827983	408	408
14369	125545	225551	1320	163.83669935221027	180	180
6059	126384	200405	6104	163.51448797753622	268	268
45817	126307	200362	2250	162.99240330967632	78	78
65789	125682	200362	2088	162.78952705446025	234	234
54351	125545	200378	6144	162.57777593538103	210	210
22247	100404	200376	1350	162.38057903792145	186	186
18623	126384	225673	1190	162.3050708122691	178	178
68519	125551	200376	3288	161.97239730474035	216	216
60857	126386	201413	6804	161.78001355369008	102	102
48283	126364	200361	4692	161.5720235266477	132	132
12358	126364	233096	1278	160.34789517353389	84	84
36750	125545	225698	5100	160.34656261750797	282	282
60370	126386	200385	4304	160.18878794193142	64	64
62093	126386	200362	1143	159.91457124745455	123	123
45001	133096	200358	3150	159.32393527719026	162	162
51264	125545	201408	2550	158.98524279682186	174	174
49698	126359	200344	3840	158.57695847450523	72	72
47858	126359	200359	512	158.5331506734059	196	196
24724	130479	200406	1524	158.52175281612801	132	132
4492	125469	230584	3375	158.4887925935877	147	147
56906	131536	200377	3195	158.29488057495809	207	207
19316	133099	226359	1620	158.20427097199158	294	294
62482	129912	200385	1230	158.16239981302533	156	156
30787	126386	201409	3084	158.00898390270495	222	222
57449	131536	200378	2605	157.72619588449385	155	155
43157	131536	201408	6976	157.4344553054724	116	116
10105	125694	226393	4800	157.41644784188003	228	228
43975	133099	200376	5000	157.39039118885398	112	112
63991	125682	200385	1460	157.34722756539844	130	130
24792	130479	200406	4211	157.33577845929813	127	127
53941	125545	200374	3150	157.0514669577153	216	216
27128	130479	200381	4200	157.03323009705207	120	120
10731	130631	200376	5850	156.92307369405432	132	132
37956	133096	230616	3825	156.90668317409447	471	471
44318	133099	200379	5580	156.88588835076317	210	210
15705	125553	225545	3438	156.8787287174416	108	108
49177	126364	200344	3987	156.43540369130133	39	39
20565	125551	231786	4730	156.34119579302225	214	214
68715	125551	200372	1236	155.95433550946586	174	174
55697	133099	201413	2086	155.59422845635325	164	164
22296	100406	200383	2250	155.28782044467118	138	138
42463	133096	200344	3920	155.2664987311387	46	46
46510	126234	200377	4900	155.23256331203999	218	218
57519	131536	200378	3564	155.1346029393756	156	156
42037	133099	200386	1412	155.13374919513677	232	232
66645	125551	200849	1988	154.82088154216297	112	112
35867	131536	225669	3991	154.53512409384084	305	305
20956	100372	200362	2100	154.5174842175157	240	240
7540	130616	225545	3300	153.98979764063918	366	366
60375	126386	200385	4324	153.86644206931493	62	62
38663	133099	226386	3484	153.78733999915127	254	254
1888	101408	225669	2400	153.43613435731237	264	264
51425	125553	201413	5816	153.24611109021225	346	346
34791	125553	230616	1567	153.23279782003428	383	383
21394	100377	200383	5100	153.17015617849387	60	60
4416	125469	226386	5067	152.97152461679565	255	255
8757	125545	226307	5175	152.8033926086988	489	489
8827	125553	226359	1650	152.65257139946502	420	420
64836	125682	201413	3454	152.4931515484042	140	140
59391	133099	200849	6048	152.48526242288605	174	174
37253	131536	230616	2646	152.35473883542602	324	324
49550	126364	200344	6828	152.14322802847897	42	42
46866	126234	200361	4275	152.0450562579044	207	207
23074	131027	200361	2100	152.02918571717112	180	180
41810	133099	200405	2772	151.94333761674395	240	240
60922	126386	201413	3762	151.89299282487355	102	102
15806	125553	225545	1131	151.22021792776312	105	105
66126	125551	200379	3540	151.16173705734312	192	192
26667	126384	200381	5472	151.15397190401544	246	246
6365	129912	225553	5150	151.0283473268227	484	484
57254	131536	200378	612	150.97175202061305	156	156
66073	125469	226364	3074	150.6893331444158	502	502
39706	132077	231791	6950	150.62985143551919	52	52
44017	133099	200379	3225	150.5262823855815	207	207
32745	125669	200377	4948	150.49316820535296	176	176
19893	100849	200379	7650	150.47150000927627	114	114
55339	131536	200362	5452	150.38797787238948	296	296
46061	125553	200849	1386	150.3276686423337	144	144
46059	125553	200849	1224	150.06280242852444	144	144
49996	126359	200345	2747	149.96806215288072	79	79
64998	125682	201413	1703	149.78848806844107	139	139
18175	125553	233096	480	149.4824592030554	348	348
64243	125682	200385	5214	149.47941966349134	132	132
35231	125553	226386	3960	149.45736672434114	426	426
48975	126364	200344	2850	148.95187939231423	42	42
61369	129912	201413	1131	148.9473472424026	189	189
58563	131536	200385	3992	148.85959963404855	304	304
32265	125682	200378	5456	148.83475044524934	172	172
17731	126364	225553	1240	148.59399982150046	386	386
9495	125553	226307	3700	148.55320303407257	494	494
20350	125553	231786	5040	148.53760788683817	120	120
44088	133099	200377	3756	148.31882688681432	102	102
51572	126234	201413	1000	148.21210163465915	230	230
30472	132077	200361	2322	147.9476783214451	144	144
44980	133096	200359	2250	147.76830277091085	180	180
4094	125469	200406	5100	147.55513306724362	66	66
49735	126359	200344	4284	147.4800018003043	72	72
64845	125682	201413	50	147.29598075996986	142	142
42747	133099	200374	2082	147.02317639316817	60	60
299	129912	200404	4112	146.73062616064863	346	346
18191	125553	233096	864	146.4765142228101	348	348
51479	125553	201413	3311	146.4222507038532	343	343
36347	126234	231791	1650	146.41960686621843	366	366
51162	126359	200406	6750	146.35201036637724	498	498
38268	133099	230616	1087	146.30437436637723	275	275
22663	100384	200358	2400	146.1677612333161	246	246
11220	100376	201408	6750	145.98208217891082	96	96
67680	125551	200344	4780	145.89079642281027	446	446
54315	125545	200378	5260	145.48813760117008	206	206
45666	126307	200384	4950	145.4456234444961	276	276
45867	126307	200361	2205	145.12329070999849	81	81
56230	131536	200372	2220	145.02474013985244	42	42
49661	126399	200406	6660	144.78997152565395	324	324
60323	126386	200385	4116	144.63207237748188	66	66
26548	126384	200381	1264	144.5297375218382	242	242
51128	126359	200405	2520	144.22339484302023	468	468
50084	126359	200344	2610	144.1965519519861	72	72
3587	125469	200361	3175	144.17627083811604	407	407
68255	125551	200376	4980	143.7892830731375	216	216
49335	126364	200344	5004	143.7783629514232	42	42
28338	125682	201408	1124	142.82931244535055	244	244
26310	126384	200376	6412	142.30146219525636	194	194
5526	131027	200405	6480	142.2897554988528	300	300
19240	133099	226399	1575	142.1065860640937	363	363
31323	125694	200384	1200	142.0440723833658	168	168
7683	130615	200405	3420	141.99176224503353	192	192
51266	125545	201409	100	141.96303292409888	188	188
41253	101413	226364	4050	141.8453444737922	324	324
19765	100849	200359	4050	141.78599219746573	210	210
30604	132077	200361	1740	141.62353658473688	144	144
14139	125545	225551	2924	141.60850573804962	178	178
31271	125682	200406	1104	141.26512163464253	90	90
1569	100405	231791	840	141.21984574378257	318	318
43378	133096	200377	2440	141.1873535378956	296	296
54589	125545	200380	5946	141.0036882921074	174	174
51535	126234	201413	1869	140.89566372494133	231	231
9761	100345	233122	4050	140.75291311942016	114	114
50634	126399	200379	4176	140.46640937809562	258	258
45281	133099	200361	3780	140.40764224677963	270	270
53514	125553	200377	2982	140.06829877609243	270	270
33802	131551	200362	6840	140.059720794753	258	258
43586	133099	200383	6225	139.9877529162242	225	225
35204	125553	226386	2997	139.9514612176973	423	423
47916	126359	200358	6812	139.87387710090883	220	220
19910	125553	231786	10	139.86561994168287	116	116
11535	125545	225469	4662	139.7941845081222	210	210
47087	126234	200384	1440	139.50041509656603	318	318
29015	129912	200378	6620	139.48743665208391	274	274
57928	131536	200381	1475	139.4526780476077	163	163
18350	126384	225698	405	139.42139727901858	195	195
12098	126359	233096	1026	139.378921542543	114	114
49294	126364	200344	4676	139.22603883595335	40	40
20283	125553	231786	2568	138.77706773124208	120	120
40360	100362	226359	6200	138.6819504279672	166	166
36592	125545	225669	3090	138.40452400437732	348	348
35075	125545	230479	3468	138.3916429735025	336	336
4362	125469	226393	2900	138.0597114036214	310	310
57138	131536	200377	1530	138.02771838157616	210	210
44723	133099	200379	5260	137.7257876204536	206	206
6644	126384	225551	2250	137.64606704109002	312	312
28534	129912	200406	1264	137.53455536039615	260	260
22533	133099	225545	5625	137.53433312847488	183	183
31828	125682	200381	2790	137.47747933460133	138	138
7751	130615	200849	3060	137.38380522915384	228	228
32672	125669	200377	6705	137.35266527369743	177	177
38483	133099	226386	369	137.21428082101932	255	255
4954	126399	225469	1200	137.10089061807102	372	372
13965	125551	225545	1364	137.09720742293072	190	190
10279	125682	226393	385	137.0542214586497	191	191
65325	125682	200362	4590	137.0421882481284	234	234
68740	125551	200372	2340	136.97277038532332	174	174
16869	129912	225673	1350	136.90593924787373	222	222
63009	129912	200377	2812	136.87595114194139	200	200
48294	126359	200383	4680	136.77218735034808	402	402
68491	125551	200378	6580	136.71229217764466	128	128
60099	126386	200385	6135	136.6903606354366	63	63
45110	133096	200361	6228	136.68350292818687	120	120
60851	126386	201413	6762	136.6797325435323	102	102
63260	129912	200377	1158	136.61437998490211	204	204
31251	125682	200406	360	136.2877477265326	90	90
24443	125682	231027	5850	136.10185525973097	162	162
5530	131027	200405	3900	136.0873777814561	300	300
53167	125553	200362	4950	135.95321501114626	360	360
45290	133099	200362	2160	135.48851204449824	174	174
13984	125551	225545	1668	135.47937272407935	192	192
716	100381	225669	4725	135.3763907539165	141	141
9962	125694	226393	480	135.3703351580004	228	228
48292	126364	200361	5268	135.294795769073	132	132
68149	125551	200380	2526	135.19582053268726	96	96
16813	129912	225673	732	134.79664147528678	222	222
61249	129912	201413	3170	134.73297854912911	190	190
34192	130615	200406	1440	134.4623641166434	162	162
19941	125553	231786	165	134.336866717502	117	117
29862	129912	200359	6975	134.29604308161584	249	249
49220	126364	200344	4374	134.10283700025172	42	42
13723	125551	225545	5127	134.0652558739873	189	189
44288	133099	200379	1134	133.89795443142452	210	210
26116	126386	200383	2100	133.77732897435934	126	126
22504	100358	200407	3150	133.7471761987047	372	372
8930	125553	226364	4263	133.38145196115732	387	387
50017	126359	200344	1032	133.37670670602378	72	72
10187	125682	226393	3225	133.2756210393908	189	189
35228	125553	226386	3852	133.24604092136687	426	426
29907	129912	200362	5760	133.1118212808844	216	216
6351	129912	225553	4800	133.0979887924777	486	486
23648	125682	226386	4368	133.07060885793777	138	138
36346	126234	231791	1600	133.02095347911762	362	362
65330	125682	200362	4635	132.9082684649913	231	231
603	130479	231786	5580	132.88951539192138	312	312
20989	100382	200380	6750	132.86230288326243	78	78
6205	131027	231786	2340	132.84640192932193	396	396
16335	125553	226234	4662	132.77062243522013	270	270
37163	131483	226393	2250	132.64416587331706	402	402
1128	100383	226386	1125	132.6414611923027	123	123
34252	130615	200406	5960	132.58173179740837	160	160
32490	125669	200361	5912	132.56949291073596	328	328
7669	130615	200405	2056	132.29166054526516	188	188
46067	126307	200383	2250	132.1661815009464	312	312
62065	126386	200362	6964	131.84372566383888	122	122
32658	125669	200379	3350	131.59917473169276	130	130
12093	126359	233096	956	131.59259668747174	112	112
8499	101409	225553	2400	131.55284091388492	192	192
28275	125669	201410	5700	131.52686391549685	312	312
18916	126384	225673	3992	131.28282187600422	178	178
51741	126399	201413	4635	131.2529243397705	201	201
25020	126386	200384	2340	131.18835633849847	90	90
21811	100379	200345	6750	131.13309062748093	342	342
46891	126234	200362	2421	131.08784814840647	147	147
15178	125553	225545	3715	131.0810908710562	107	107
30669	130479	201408	1980	130.6648034821897	228	228
48036	126364	200362	3750	130.6609773657297	198	198
19391	133099	226364	3656	130.63008795214049	262	262
54355	125545	200378	6268	130.48304784225195	206	206
31995	125682	200381	6084	130.2897547229121	138	138
40102	100362	226234	4200	130.1279906261338	150	150
3708	125469	200376	5850	130.09480912658714	234	234
68675	125551	200374	3825	130.01778613456293	201	201
5109	130615	225469	5220	129.96503007443337	210	210
15062	125553	225545	6582	129.8656799723672	108	108
44406	133099	200377	2508	129.69703514021668	102	102
1396	100375	230616	6000	129.6864984187679	228	228
54658	125545	200380	7041	129.62111509766476	171	171
36898	133099	232097	464	129.50239616984783	250	250
4987	125694	225469	6750	129.47833369516974	138	138
27897	132097	200379	3150	129.39581609943957	102	102
12990	125545	225553	4770	129.36281843142308	108	108
68467	125551	200376	1960	129.32357552676206	212	212
64607	129912	200376	4905	129.30983585379786	237	237
58171	131536	200380	6165	129.23751911639823	117	117
40310	100381	226359	4320	129.2213667235032	474	474
45134	133096	200361	7140	129.1345861040785	120	120
57099	131536	200379	5188	129.13222653591075	212	212
19168	126234	225551	729	129.08346785324375	351	351
19000	126384	225673	4674	129.0194627150372	180	180
29756	129912	200381	4284	128.98779955534968	288	288
30615	132077	200362	6456	128.9251134589065	138	138
36492	125545	225669	6750	128.9154495430395	348	348
42716	133099	200374	1641	128.7260343512793	57	57
37170	131536	230615	6168	128.5477948962132	300	300
13343	125545	225553	567	128.484850568531	105	105
11017	131536	225551	2850	128.47488009236372	174	174
18137	125553	233096	4200	128.4341493283399	348	348
55759	133099	201413	2726	128.41700766103486	166	166
56095	131536	200374	5268	128.29446314853976	162	162
47575	126364	200381	1200	128.24193344277376	456	456
31930	125682	200381	1656	127.98119150557677	138	138
21283	100379	200377	5850	127.90159368911449	66	66
45883	126307	200362	4929	127.81002911273283	75	75
58451	131536	200384	799	127.72830285626172	281	281
49489	126364	200344	6340	127.70368837053456	38	38
29050	129912	200379	2286	127.6289524582533	228	228
21636	100356	200362	5850	127.6274618200155	78	78
28035	132097	200380	3825	127.61094435816005	195	195
5054	126384	225469	6450	127.4466764111978	270	270
51048	126359	200384	750	127.43758291823396	366	366
16186	131483	226364	600	127.38372918884481	264	264
592	130479	231786	4638	127.28074931069024	312	312
23310	131027	200377	5100	127.25543755091807	150	150
10669	130631	233096	6000	127.17448246967724	426	426
42856	131536	201408	3425	127.16401510745808	115	115
68935	125551	200361	5004	127.06006233297263	420	420
66293	125551	200362	4759	126.94760385344189	275	275
63497	129912	200377	6664	126.9126078622601	200	200
33174	125669	200381	4127	126.69066522787146	127	127
31868	125682	200380	1900	126.67434731557778	170	170
2524	125469	200380	4799	126.65467059650013	109	109
8207	101408	231786	3300	126.63911019963685	102	102
1883	100362	231791	7956	126.57253451771246	162	162
16113	101410	200383	4800	126.43301170168542	204	204
23650	125682	226386	4950	126.40984247544836	138	138
65752	125682	200362	1551	126.38066200047037	231	231
64104	125682	200385	6705	126.12625879520947	129	129
42508	133096	200345	3900	126.10769330876029	36	36
60122	126386	200385	6390	126.0192894101498	66	66
52518	125545	200406	5536	125.99487029221324	218	218
36441	131483	231027	1500	125.95976197991781	366	366
31182	125694	200406	300	125.80919098039098	90	90
32609	125669	200379	2472	125.74793926307963	132	132
3670	125469	201413	4000	125.69178304569415	248	248
26300	126384	200377	4845	125.69096813247658	159	159
65777	125682	200362	1896	125.67654125109898	234	234
45237	133099	200362	442	125.45853931492056	170	170
21614	100381	200358	4050	125.39102923996836	300	300
663	100378	225698	4950	125.38685807079769	210	210
30210	132077	200345	1125	125.31416679025114	225	225
52594	125545	200406	7168	125.22797120922579	218	218
47931	126364	200374	3900	125.11684954366528	306	306
3488	125469	200361	3924	125.09922124111223	408	408
6567	132097	225545	4112	125.07003855548064	352	352
33006	125669	200380	3798	124.92187589146103	168	168
12038	126359	233096	144	124.91489547713574	114	114
37822	126386	225698	4050	124.88798434670984	198	198
3008	125469	200362	2480	124.85290878274593	292	292
68529	125551	200373	5912	124.70845181123522	196	196
44971	133096	200359	4950	124.63748860904214	180	180
45180	133096	200361	4756	124.60205571648262	116	116
48898	126364	200344	2200	124.4766800714228	38	38
51042	126364	200405	6184	124.30106244857146	434	434
59856	126386	200385	2903	124.20156367407316	61	61
