6	12	318
245	12	318
89	101	324
32	101	324
233	12	324
186	12	324
145	101	330
66	101	330
26	101	330
108	12	330
89	12	330
59	101	336
83	101	336
170	101	336
231	101	336
32	12	336
145	12	336
66	12	342
26	12	342
151	101	348
59	12	348
83	12	348
247	101	354
17	101	354
170	12	354
231	12	354
151	12	360
247	12	360
17	12	366
246	101	372
246	12	372
167	101	378
167	12	378
37	101	384
139	101	384
37	12	384
139	12	384
95	101	396
94	101	396
163	101	396
237	101	396
95	12	396
94	12	396
51	101	402
16	101	402
163	12	402
237	12	402
8	101	408
78	101	408
129	101	408
51	12	408
16	12	408
177	101	414
54	101	414
165	101	414
8	12	414
78	12	414
75	101	420
129	12	420
177	12	420
67	101	426
216	101	426
54	12	426
165	12	426
75	12	432
67	12	432
115	101	438
216	12	438
115	12	438
49	101	444
143	101	444
10	101	444
49	12	444
143	12	444
10	12	450
161	101	456
175	101	456
219	101	456
161	12	456
175	12	456
150	101	462
219	12	462
150	12	462
86	101	468
152	101	468
193	101	468
86	12	468
152	12	468
193	12	474
39	101	480
39	12	480
117	101	492
68	101	492
190	101	492
81	101	492
117	12	492
68	12	492
116	101	498
190	12	498
81	12	498
116	12	504
220	101	516
179	101	516
220	12	516
179	12	516
103	101	528
148	101	528
230	101	528
103	12	528
148	12	528
208	101	534
99	101	534
230	12	534
208	12	534
119	101	540
241	101	540
99	12	540
119	12	540
211	101	546
34	101	546
241	12	546
211	12	546
236	101	552
40	101	552
34	12	552
236	12	552
238	101	558
1	101	558
48	101	558
40	12	558
238	12	558
1	12	564
48	12	564
46	101	576
189	101	576
57	101	576
212	101	576
46	12	576
189	12	576
240	101	582
76	101	582
57	12	582
212	12	582
164	23	582
52	101	588
156	101	588
240	12	588
76	12	588
232	23	588
91	101	594
229	101	594
52	12	594
156	12	594
71	23	594
174	101	600
91	12	600
229	12	600
140	23	600
106	101	606
202	101	606
174	12	606
106	12	606
15	23	606
13	101	612
146	101	612
226	101	612
202	12	612
13	12	612
60	23	612
146	12	618
226	12	618
221	23	618
123	23	624
20	23	630
9	101	636
9	12	636
109	23	636
147	101	642
147	12	642
243	23	642
188	101	648
188	12	648
45	23	648
141	101	654
42	101	654
80	101	654
141	12	654
42	12	654
3	23	654
160	101	660
80	12	660
160	12	660
195	23	660
43	101	666
70	101	666
43	12	666
70	12	666
144	23	666
173	101	672
205	101	672
79	101	672
173	12	672
205	12	672
18	23	672
79	12	678
169	23	678
69	101	684
69	12	684
74	23	684
84	101	690
217	101	690
84	12	690
217	12	690
227	23	690
23	23	696
164	102	696
55	101	702
55	12	702
201	23	702
232	102	702
12	101	708
191	101	708
12	12	708
191	12	708
153	23	708
71	102	708
206	101	714
206	12	714
63	23	714
140	102	714
31	101	720
65	101	720
27	101	720
134	101	720
183	101	720
31	12	720
65	12	720
58	23	720
15	102	720
135	101	726
101	101	726
27	12	726
134	12	726
171	23	726
60	102	726
88	101	732
133	101	732
56	101	732
131	101	732
183	12	732
135	12	732
122	23	732
221	102	732
96	101	738
111	101	738
203	101	738
178	101	738
101	12	738
88	12	738
82	23	738
123	102	738
11	101	744
77	101	744
133	12	744
56	12	744
28	23	744
20	102	744
131	12	750
96	12	750
124	23	750
109	102	750
111	12	756
203	12	756
35	23	756
243	102	756
53	101	762
197	101	762
178	12	762
11	12	762
33	23	762
45	102	762
118	101	768
250	101	768
61	101	768
77	12	768
53	12	768
214	23	768
3	102	768
113	101	774
215	101	774
210	101	774
197	12	774
118	12	774
213	23	774
195	102	774
121	101	780
250	12	780
61	12	780
166	23	780
144	102	780
100	101	786
223	101	786
113	12	786
215	12	786
2	23	786
18	102	786
210	12	792
121	12	792
198	23	792
169	102	792
100	12	798
223	12	798
154	23	798
74	102	798
172	23	804
227	102	804
157	101	810
142	101	810
187	101	810
224	101	810
157	12	810
142	12	810
102	23	810
23	102	810
50	101	816
204	101	816
21	101	816
187	12	816
224	12	816
176	23	816
201	102	816
207	101	822
44	101	822
50	12	822
204	12	822
97	23	822
153	102	822
194	101	828
85	101	828
21	12	828
207	12	828
137	23	828
63	102	828
41	101	834
168	101	834
44	12	834
194	12	834
185	23	834
58	102	834
98	101	840
114	101	840
85	12	840
41	12	840
128	23	840
171	102	840
168	12	846
98	12	846
30	23	846
122	102	846
138	101	852
114	12	852
138	12	852
110	23	852
82	102	852
120	23	858
28	102	858
159	101	864
159	12	864
244	23	864
124	102	864
248	101	870
38	101	870
248	12	870
38	12	870
19	23	870
35	102	870
136	101	876
182	101	876
222	101	876
136	12	876
182	12	876
234	23	876
33	102	876
73	101	882
222	12	882
73	12	882
149	23	882
214	102	882
126	23	888
213	102	888
47	101	894
200	101	894
209	101	894
47	12	894
200	12	894
29	23	894
166	102	894
87	101	900
209	12	900
87	12	900
64	23	900
2	102	900
24	23	906
198	102	906
228	23	912
154	102	912
93	23	918
172	102	918
239	23	924
102	102	924
105	23	930
176	102	930
90	23	936
97	102	936
162	23	942
137	102	942
4	23	948
185	102	948
25	23	954
128	102	954
249	23	960
30	102	960
112	23	966
110	102	966
158	23	972
120	102	972
132	23	978
244	102	978
242	23	984
19	102	984
127	23	990
234	102	990
181	23	996
149	102	996
192	23	1002
126	102	1002
104	23	1008
29	102	1008
199	23	1014
64	102	1014
180	23	1020
24	102	1020
155	23	1026
228	102	1026
235	23	1032
93	102	1032
130	23	1038
239	102	1038
107	23	1044
105	102	1044
125	23	1050
90	102	1050
7	23	1056
162	102	1056
62	23	1062
4	102	1062
22	23	1068
25	102	1068
14	23	1074
249	102	1074
36	23	1080
112	102	1080
184	23	1086
158	102	1086
196	23	1092
132	102	1092
72	23	1098
242	102	1098
225	23	1104
127	102	1104
5	23	1110
181	102	1110
92	23	1116
192	102	1116
218	23	1122
104	102	1122
6	23	1128
199	102	1128
245	23	1134
180	102	1134
233	23	1140
155	102	1140
186	23	1146
235	102	1146
108	23	1152
130	102	1152
89	23	1158
107	102	1158
32	23	1164
125	102	1164
145	23	1170
7	102	1170
66	23	1176
62	102	1176
26	23	1182
22	102	1182
59	23	1188
14	102	1188
83	23	1194
36	102	1194
170	23	1200
184	102	1200
231	23	1206
196	102	1206
151	23	1212
72	102	1212
247	23	1218
225	102	1218
17	23	1224
5	102	1224
246	23	1230
92	102	1230
167	23	1236
218	102	1236
37	23	1242
6	102	1242
139	23	1248
245	102	1248
95	23	1254
233	102	1254
94	23	1260
186	102	1260
163	23	1266
108	102	1266
237	23	1272
89	102	1272
51	23	1278
32	102	1278
16	23	1284
145	102	1284
8	23	1290
66	102	1290
78	23	1296
26	102	1296
129	23	1302
59	102	1302
177	23	1308
83	102	1308
54	23	1314
170	102	1314
165	23	1320
231	102	1320
75	23	1326
151	102	1326
67	23	1332
247	102	1332
216	23	1338
17	102	1338
115	23	1344
246	102	1344
49	23	1350
167	102	1350
143	23	1356
37	102	1356
10	23	1362
139	102	1362
161	23	1368
95	102	1368
175	23	1374
94	102	1374
219	23	1380
163	102	1380
150	23	1386
237	102	1386
86	23	1392
51	102	1392
152	23	1398
16	102	1398
193	23	1404
8	102	1404
39	23	1410
78	102	1410
117	23	1416
129	102	1416
68	23	1422
177	102	1422
190	23	1428
54	102	1428
81	23	1434
165	102	1434
116	23	1440
75	102	1440
220	23	1446
67	102	1446
179	23	1452
216	102	1452
103	23	1458
115	102	1458
148	23	1464
49	102	1464
230	23	1470
143	102	1470
208	23	1476
10	102	1476
99	23	1482
161	102	1482
119	23	1488
175	102	1488
241	23	1494
219	102	1494
211	23	1500
150	102	1500
34	23	1506
86	102	1506
236	23	1512
152	102	1512
40	23	1518
193	102	1518
238	23	1524
39	102	1524
1	23	1530
117	102	1530
48	23	1536
68	102	1536
46	23	1542
190	102	1542
189	23	1548
81	102	1548
57	23	1554
116	102	1554
212	23	1560
220	102	1560
240	23	1566
179	102	1566
76	23	1572
103	102	1572
52	23	1578
148	102	1578
156	23	1584
230	102	1584
91	23	1590
208	102	1590
229	23	1596
99	102	1596
174	23	1602
119	102	1602
106	23	1608
241	102	1608
202	23	1614
211	102	1614
13	23	1620
34	102	1620
146	23	1626
236	102	1626
226	23	1632
40	102	1632
9	23	1638
238	102	1638
147	23	1644
1	102	1644
188	23	1650
48	102	1650
141	23	1656
46	102	1656
42	23	1662
189	102	1662
80	23	1668
57	102	1668
160	23	1674
212	102	1674
43	23	1680
240	102	1680
70	23	1686
76	102	1686
173	23	1692
52	102	1692
205	23	1698
156	102	1698
79	23	1704
91	102	1704
69	23	1710
229	102	1710
84	23	1716
174	102	1716
217	23	1722
106	102	1722
55	23	1728
202	102	1728
12	23	1734
13	102	1734
191	23	1740
146	102	1740
206	23	1746
226	102	1746
31	23	1752
9	102	1752
65	23	1758
147	102	1758
27	23	1764
188	102	1764
134	23	1770
141	102	1770
183	23	1776
42	102	1776
135	23	1782
80	102	1782
101	23	1788
160	102	1788
88	23	1794
43	102	1794
133	23	1800
70	102	1800
56	23	1806
173	102	1806
131	23	1812
205	102	1812
96	23	1818
79	102	1818
111	23	1824
69	102	1824
203	23	1830
84	102	1830
178	23	1836
217	102	1836
11	23	1842
55	102	1842
77	23	1848
12	102	1848
53	23	1854
191	102	1854
197	23	1860
206	102	1860
118	23	1866
31	102	1866
250	23	1872
65	102	1872
61	23	1878
27	102	1878
113	23	1884
134	102	1884
215	23	1890
183	102	1890
210	23	1896
135	102	1896
121	23	1902
101	102	1902
100	23	1908
88	102	1908
223	23	1914
133	102	1914
157	23	1920
56	102	1920
142	23	1926
131	102	1926
187	23	1932
96	102	1932
224	23	1938
111	102	1938
50	23	1944
203	102	1944
204	23	1950
178	102	1950
21	23	1956
11	102	1956
207	23	1962
77	102	1962
44	23	1968
53	102	1968
194	23	1974
197	102	1974
85	23	1980
118	102	1980
41	23	1986
250	102	1986
168	23	1992
61	102	1992
98	23	1998
113	102	1998
114	23	2004
215	102	2004
138	23	2010
210	102	2010
159	23	2016
121	102	2016
248	23	2022
100	102	2022
38	23	2028
223	102	2028
136	23	2034
157	102	2034
182	23	2040
142	102	2040
222	23	2046
187	102	2046
73	23	2052
224	102	2052
47	23	2058
50	102	2058
200	23	2064
204	102	2064
209	23	2070
21	102	2070
87	23	2076
207	102	2076
44	102	2082
194	102	2088
85	102	2094
41	102	2100
168	102	2106
98	102	2112
114	102	2118
138	102	2124
159	102	2130
248	102	2136
38	102	2142
136	102	2148
182	102	2154
222	102	2160
73	102	2166
47	102	2172
200	102	2178
209	102	2184
87	102	2190
