71	45	1464
75	12	1476
75	24	1476
75	45	1476
51	12	1482
51	24	1482
51	45	1482
74	12	1494
74	24	1494
74	45	1494
82	12	1518
82	24	1518
82	45	1518
80	12	1530
80	24	1530
80	45	1530
50	12	1572
50	24	1572
50	45	1572
56	12	1578
56	24	1578
56	45	1578
65	12	1584
52	12	1584
65	24	1584
65	45	1584
52	24	1590
52	45	1590
77	12	1626
77	24	1626
77	45	1626
85	12	1638
85	24	1638
85	45	1638
87	12	1668
87	24	1668
87	45	1668
44	12	1698
44	24	1698
44	45	1698
61	12	1716
61	24	1716
61	45	1716
72	12	1770
72	24	1770
72	45	1770
47	12	1776
78	12	1776
47	24	1776
47	45	1776
78	24	1782
78	45	1782
99	12	1806
99	24	1806
99	45	1806
126	12	1812
126	24	1812
126	45	1812
92	12	1818
92	24	1818
92	45	1818
113	12	1824
113	24	1824
113	45	1824
120	12	1890
120	24	1890
120	45	1890
103	12	1908
103	24	1908
103	45	1908
100	12	1914
100	24	1914
100	45	1914
105	12	1932
107	12	1932
105	24	1932
105	45	1932
115	12	1938
107	24	1938
107	45	1938
116	12	1944
115	24	1944
115	45	1944
116	24	1950
116	45	1950
96	12	1980
96	24	1980
96	45	1980
91	12	1986
91	24	1986
91	45	1986
129	12	2016
129	24	2016
129	45	2016
110	12	2028
110	24	2028
110	45	2028
97	12	2058
97	24	2058
97	45	2058
98	12	2064
98	23	2064
98	34	2064
98	45	2064
102	12	2094
102	24	2094
102	45	2094
93	12	2112
93	24	2112
93	45	2112
123	12	2136
123	24	2136
123	45	2136
118	12	2142
118	24	2142
118	45	2142
95	12	2166
95	24	2166
95	45	2166
108	12	2214
108	24	2214
108	45	2214
125	12	2232
125	24	2232
125	45	2232
128	12	2256
128	24	2256
128	45	2256
119	12	2268
119	24	2268
119	45	2268
94	12	2298
94	24	2298
94	45	2298
122	12	2310
122	24	2310
122	45	2310
101	12	2370
101	24	2370
101	45	2370
112	12	2400
112	24	2400
112	45	2400
127	12	2454
127	24	2454
127	45	2454
104	12	2466
104	24	2466
104	45	2466
114	12	2472
114	24	2472
114	45	2472
117	12	2484
117	24	2484
117	45	2484
111	12	2490
106	12	2490
111	24	2490
111	45	2490
106	24	2496
106	45	2496
124	12	2532
124	24	2532
124	45	2532
88	12	2562
88	24	2562
88	45	2562
121	12	2574
121	24	2574
121	45	2574
109	12	2580
109	24	2580
109	45	2580
130	12	2586
130	24	2586
130	45	2586
89	12	2616
89	24	2616
89	45	2616
90	12	2658
90	24	2658
90	45	2658
140	12	2712
140	24	2712
140	45	2712
138	12	2718
138	24	2718
138	45	2718
136	12	2778
136	24	2778
136	45	2778
165	12	2784
165	24	2784
165	45	2784
153	12	2826
153	24	2826
153	45	2826
143	12	2856
143	24	2856
143	45	2856
148	12	2892
159	12	2892
148	24	2892
148	45	2892
159	24	2898
159	45	2898
155	12	2910
155	24	2910
155	45	2910
158	12	2922
158	24	2922
158	45	2922
172	12	2940
172	24	2940
172	45	2940
161	12	2958
141	12	2958
161	24	2958
161	45	2958
141	24	2964
141	45	2964
151	12	2982
147	12	2982
151	24	2982
151	45	2982
147	24	2988
147	45	2988
169	12	2994
169	24	2994
169	45	2994
157	12	3012
157	24	3012
157	45	3012
133	12	3048
133	24	3048
133	45	3048
139	12	3084
139	24	3084
139	45	3084
149	12	3096
149	24	3096
149	45	3096
134	12	3144
134	24	3144
134	45	3144
142	12	3186
142	24	3186
142	45	3186
131	12	3216
131	24	3216
131	45	3216
156	12	3228
160	12	3228
156	24	3228
156	45	3228
160	24	3234
160	45	3234
145	12	3264
145	24	3264
145	45	3264
144	12	3282
168	12	3282
144	23	3282
168	24	3282
144	34	3282
144	45	3282
168	45	3282
154	12	3288
154	24	3288
154	45	3288
152	12	3294
152	24	3294
152	45	3294
166	12	3300
166	24	3300
166	45	3300
162	12	3318
162	24	3318
162	45	3318
163	12	3324
163	24	3324
163	45	3324
150	12	3372
150	24	3372
150	45	3372
137	12	3408
137	24	3408
137	45	3408
135	12	3486
135	24	3486
135	45	3486
173	12	3498
174	12	3498
173	24	3498
173	45	3498
174	24	3504
174	45	3504
164	12	3540
164	24	3540
164	45	3540
167	12	3546
167	24	3546
167	45	3546
171	12	3552
171	24	3552
171	45	3552
132	12	3570
132	24	3570
132	45	3570
170	12	3576
170	24	3576
170	45	3576
146	12	3582
146	24	3582
146	45	3582
