900
,,2314,12,13,2322,901919,1419014,2324,21,902424,1816,26,1820,31,319003,1312,34,43,901414,1324,45,2219022,816,1119011,54,1919019,312,56,59,62,65,902222,68,2120,1610,2122,2124,819008,2119021,78,1619016,1617,901212,1618,86,1110,87,1112,901717,89,1114,519005,95,98,109,2413,1319013,114,2419024,2421,2423,219002,123,1915,1917,1920,1411,901515,1415,902020,2319023,1019010,910,1423,1819018,719007,90011,411,901010,2215,90022,168,2220,2221,1710,2223,90033,1519015,1716,1719,901818,419004,1211,187,1213,90044,902323,90055,901313,718,2019020,90066,1219012,119001,90077,2018,2019,902121,2021,1510,2022,90088,1514,1519,919009,1522,90099,1011,1719017,1015,619006,1016,1017,901111,901616
9000,240.0,360.0,240.0,240.0,15.0,15.0,120.0,360.0,15.0,180.0,300.0,240.0,240.0,15.0,180.0,240.0,240.0,15.0,240.0,120.0,15.0,300.0,15.0,120.0,15.0,240.0,240.0,300.0,300.0,240.0,15.0,120.0,360.0,240.0,120.0,180.0,15.0,15.0,180.0,15.0,120.0,15.0,180.0,120.0,300.0,180.0,360.0,15.0,600.0,240.0,15.0,300.0,600.0,180.0,240.0,15.0,360.0,15.0,180.0,120.0,15.0,240.0,180.0,120.0,240.0,240.0,15.0,300.0,15.0,15.0,15.0,180.0,240.0,15.0,15.0,15.0,360.0,15.0,180.0,15.0,300.0,300.0,120.0,480.0,240.0,15.0,15.0,120.0,120.0,15.0,15.0,360.0,120.0,180.0,15.0,15.0,15.0,15.0,120.0,15.0,15.0,15.0,15.0,15.0,240.0,240.0,15.0,360.0,360.0,300.0,15.0,300.0,180.0,15.0,180.0,15.0,300.0,15.0,360.0,15.0,240.0,480.0,15.0,15.0
9900,240.0,360.0,240.0,240.0,15.0,15.0,120.0,360.0,15.0,180.0,300.0,240.0,240.0,15.0,180.0,240.0,240.0,15.0,240.0,120.0,15.0,300.0,15.0,120.0,15.0,240.0,240.0,300.0,300.0,240.0,15.0,120.0,360.0,240.0,120.0,180.0,15.0,15.0,180.0,15.0,120.0,15.0,180.0,120.0,300.0,180.0,360.0,15.0,600.0,240.0,15.0,300.0,600.0,180.0,240.0,15.0,360.0,15.0,180.0,120.0,15.0,240.0,180.0,120.0,240.0,240.0,15.0,300.0,15.0,15.0,15.0,180.0,240.0,15.0,15.0,15.0,360.0,15.0,180.0,15.0,300.0,300.0,120.0,480.0,240.0,15.0,15.0,120.0,120.0,15.0,15.0,360.0,120.0,180.0,15.0,15.0,15.0,15.0,120.0,15.0,15.0,15.0,15.0,15.0,240.0,240.0,15.0,360.0,360.0,300.0,15.0,300.0,180.0,15.0,180.0,15.0,300.0,15.0,360.0,15.0,240.0,480.0,15.0,15.0
10800,240.0,360.0,240.0,240.0,15.0,15.0,120.0,360.0,15.0,180.0,300.0,240.0,240.0,15.0,180.0,240.0,240.0,15.0,240.0,120.0,15.0,300.0,15.0,120.0,15.0,240.0,240.0,300.0,300.0,240.0,15.0,120.0,360.0,240.0,120.0,180.0,15.0,15.0,180.0,15.0,120.0,15.0,180.0,120.0,300.0,180.0,360.0,15.0,600.0,240.0,15.0,300.0,600.0,180.0,240.0,15.0,360.0,15.0,180.0,120.0,15.0,240.0,180.0,120.0,240.0,240.0,15.0,300.0,15.0,15.0,15.0,180.0,240.0,15.0,15.0,15.0,360.0,15.0,180.0,15.0,300.0,300.0,120.0,480.0,240.0,15.0,15.0,120.0,120.0,15.0,15.0,360.0,120.0,180.0,15.0,15.0,15.0,15.0,120.0,15.0,15.0,15.0,15.0,15.0,240.0,240.0,15.0,360.0,360.0,300.0,15.0,300.0,180.0,15.0,180.0,15.0,300.0,15.0,360.0,15.0,240.0,480.0,15.0,15.0
11700,240.0,360.0,240.0,240.0,15.0,15.0,120.0,360.0,15.0,180.0,300.0,240.0,240.0,15.0,180.0,240.0,240.0,15.0,240.0,120.0,15.0,300.0,15.0,120.0,15.0,240.0,240.0,300.0,300.0,240.0,15.0,120.0,360.0,240.0,120.0,180.0,15.0,15.0,180.0,15.0,120.0,15.0,180.0,120.0,300.0,180.0,360.0,15.0,600.0,240.0,15.0,300.0,600.0,180.0,240.0,15.0,360.0,15.0,180.0,120.0,15.0,240.0,180.0,120.0,240.0,240.0,15.0,300.0,15.0,15.0,15.0,180.0,240.0,15.0,15.0,15.0,360.0,15.0,180.0,15.0,300.0,300.0,120.0,480.0,240.0,15.0,15.0,120.0,120.0,15.0,15.0,360.0,120.0,180.0,15.0,15.0,15.0,15.0,120.0,15.0,15.0,15.0,15.0,15.0,240.0,240.0,15.0,360.0,360.0,300.0,15.0,300.0,180.0,15.0,180.0,15.0,300.0,15.0,360.0,15.0,240.0,480.0,15.0,15.0
12600,240.0,360.0,240.0,240.0,15.0,15.0,120.0,360.0,15.0,180.0,300.0,240.0,240.0,15.0,180.0,240.0,240.0,15.0,240.0,120.0,15.0,300.0,15.0,120.0,15.0,240.0,240.0,300.0,300.0,240.0,15.0,120.0,360.0,240.0,120.0,180.0,15.0,15.0,180.0,15.0,120.0,15.0,180.0,120.0,300.0,180.0,360.0,15.0,600.0,240.0,15.0,300.0,600.0,180.0,240.0,15.0,360.0,15.0,180.0,120.0,15.0,240.0,180.0,120.0,240.0,240.0,15.0,300.0,15.0,15.0,15.0,180.0,240.0,15.0,15.0,15.0,360.0,15.0,180.0,15.0,300.0,300.0,120.0,480.0,240.0,15.0,15.0,120.0,120.0,15.0,15.0,360.0,120.0,180.0,15.0,15.0,15.0,15.0,120.0,15.0,15.0,15.0,15.0,15.0,240.0,240.0,15.0,360.0,360.0,300.0,15.0,300.0,180.0,15.0,180.0,15.0,300.0,15.0,360.0,15.0,240.0,480.0,15.0,15.0
13500,240.0,360.0,240.0,240.0,15.0,15.0,120.0,360.0,15.0,180.0,300.0,240.0,240.0,15.0,180.0,240.0,240.0,15.0,240.0,120.0,15.0,300.0,15.0,120.0,15.0,240.0,240.0,300.0,300.0,240.0,15.0,120.0,360.0,240.0,120.0,180.0,15.0,15.0,180.0,15.0,120.0,15.0,180.0,120.0,300.0,180.0,360.0,15.0,600.0,240.0,15.0,300.0,600.0,180.0,240.0,15.0,360.0,15.0,180.0,120.0,15.0,240.0,180.0,120.0,240.0,240.0,15.0,300.0,15.0,15.0,15.0,180.0,240.0,15.0,15.0,15.0,360.0,15.0,180.0,15.0,300.0,300.0,120.0,480.0,240.0,15.0,15.0,120.0,120.0,15.0,15.0,360.0,120.0,180.0,15.0,15.0,15.0,15.0,120.0,15.0,15.0,15.0,15.0,15.0,240.0,240.0,15.0,360.0,360.0,300.0,15.0,300.0,180.0,15.0,180.0,15.0,300.0,15.0,360.0,15.0,240.0,480.0,15.0,15.0
14400,240.0,360.0,240.0,240.0,15.0,15.0,120.0,360.0,15.0,180.0,300.0,240.0,240.0,15.0,180.0,240.0,240.0,15.0,240.0,120.0,15.0,300.0,15.0,120.0,15.0,240.0,240.0,300.0,300.0,240.0,15.0,120.0,360.0,240.0,120.0,180.0,15.0,15.0,180.0,15.0,120.0,15.0,180.0,120.0,300.0,180.0,360.0,15.0,600.0,240.0,15.0,300.0,600.0,180.0,240.0,15.0,360.0,15.0,180.0,120.0,15.0,240.0,180.0,120.0,240.0,240.0,15.0,300.0,15.0,15.0,15.0,180.0,240.0,15.0,15.0,15.0,360.0,15.0,180.0,15.0,300.0,300.0,120.0,480.0,240.0,15.0,15.0,120.0,120.0,15.0,15.0,360.0,120.0,180.0,15.0,15.0,15.0,15.0,120.0,15.0,15.0,15.0,15.0,15.0,240.0,240.0,15.0,360.0,360.0,300.0,15.0,300.0,180.0,15.0,180.0,15.0,300.0,15.0,360.0,15.0,240.0,480.0,15.0,15.0
15300,240.0,360.0,240.0,240.0,15.0,15.0,120.0,360.0,15.0,180.0,300.0,240.0,240.0,15.0,180.0,240.0,240.0,15.0,240.0,120.0,15.0,300.0,15.0,120.0,15.0,240.0,240.0,300.0,300.0,240.0,15.0,120.0,360.0,240.0,120.0,180.0,15.0,15.0,180.0,15.0,120.0,15.0,180.0,120.0,300.0,180.0,360.0,15.0,600.0,240.0,15.0,300.0,600.0,180.0,240.0,15.0,360.0,15.0,180.0,120.0,15.0,240.0,180.0,120.0,240.0,240.0,15.0,300.0,15.0,15.0,15.0,180.0,240.0,15.0,15.0,15.0,360.0,15.0,180.0,15.0,300.0,300.0,120.0,480.0,240.0,15.0,15.0,120.0,120.0,15.0,15.0,360.0,120.0,180.0,15.0,15.0,15.0,15.0,120.0,15.0,15.0,15.0,15.0,15.0,240.0,240.0,15.0,360.0,360.0,300.0,15.0,300.0,180.0,15.0,180.0,15.0,300.0,15.0,360.0,15.0,240.0,480.0,15.0,15.0
16200,240.0,360.0,240.0,240.0,15.0,15.0,120.0,360.0,15.0,180.0,300.0,240.0,240.0,15.0,180.0,240.0,240.0,15.0,240.0,120.0,15.0,300.0,15.0,120.0,15.0,240.0,240.0,300.0,300.0,240.0,15.0,120.0,360.0,240.0,120.0,180.0,15.0,15.0,180.0,15.0,120.0,15.0,180.0,120.0,300.0,180.0,360.0,15.0,600.0,240.0,15.0,300.0,600.0,180.0,240.0,15.0,360.0,15.0,180.0,120.0,15.0,240.0,180.0,120.0,240.0,240.0,15.0,300.0,15.0,15.0,15.0,180.0,240.0,15.0,15.0,15.0,360.0,15.0,180.0,15.0,300.0,300.0,120.0,480.0,240.0,15.0,15.0,120.0,120.0,15.0,15.0,360.0,120.0,180.0,15.0,15.0,15.0,15.0,120.0,15.0,15.0,15.0,15.0,15.0,240.0,240.0,15.0,360.0,360.0,300.0,15.0,300.0,180.0,15.0,180.0,15.0,300.0,15.0,360.0,15.0,240.0,480.0,15.0,15.0
17100,240.0,360.0,240.0,240.0,15.0,15.0,120.0,360.0,15.0,180.0,300.0,240.0,240.0,15.0,180.0,240.0,240.0,15.0,240.0,120.0,15.0,300.0,15.0,120.0,15.0,240.0,240.0,300.0,300.0,240.0,15.0,120.0,360.0,240.0,120.0,180.0,15.0,15.0,180.0,15.0,120.0,15.0,180.0,120.0,300.0,180.0,360.0,15.0,600.0,240.0,15.0,300.0,600.0,180.0,240.0,15.0,360.0,15.0,180.0,120.0,15.0,240.0,180.0,120.0,240.0,240.0,15.0,300.0,15.0,15.0,15.0,180.0,240.0,15.0,15.0,15.0,360.0,15.0,180.0,15.0,300.0,300.0,120.0,480.0,240.0,15.0,15.0,120.0,120.0,15.0,15.0,360.0,120.0,180.0,15.0,15.0,15.0,15.0,120.0,15.0,15.0,15.0,15.0,15.0,240.0,240.0,15.0,360.0,360.0,300.0,15.0,300.0,180.0,15.0,180.0,15.0,300.0,15.0,360.0,15.0,240.0,480.0,15.0,15.0
18000,240.0,360.0,240.0,240.0,15.0,15.0,120.0,360.0,15.0,180.0,300.0,240.0,240.0,15.0,180.0,240.0,240.0,15.0,240.0,120.0,15.0,300.0,15.0,120.0,15.0,240.0,240.0,300.0,300.0,240.0,15.0,120.0,360.0,240.0,120.0,180.0,15.0,15.0,180.0,15.0,120.0,15.0,180.0,120.0,300.0,180.0,360.0,15.0,600.0,240.0,15.0,300.0,600.0,180.0,240.0,15.0,360.0,15.0,180.0,120.0,15.0,240.0,180.0,120.0,240.0,240.0,15.0,300.0,15.0,15.0,15.0,180.0,240.0,15.0,15.0,15.0,360.0,15.0,180.0,15.0,300.0,300.0,120.0,480.0,240.0,15.0,15.0,120.0,120.0,15.0,15.0,360.0,120.0,180.0,15.0,15.0,15.0,15.0,120.0,15.0,15.0,15.0,15.0,15.0,240.0,240.0,15.0,360.0,360.0,300.0,15.0,300.0,180.0,15.0,180.0,15.0,300.0,15.0,360.0,15.0,240.0,480.0,15.0,15.0
18900,240.0,360.0,240.0,240.0,15.0,15.0,120.0,360.0,15.0,180.0,300.0,240.0,240.0,15.0,180.0,240.0,240.0,15.0,240.0,120.0,15.0,300.0,15.0,120.0,15.0,240.0,240.0,300.0,300.0,240.0,15.0,120.0,360.0,240.0,120.0,180.0,15.0,15.0,180.0,15.0,120.0,15.0,180.0,120.0,300.0,180.0,360.0,15.0,600.0,240.0,15.0,300.0,600.0,180.0,240.0,15.0,360.0,15.0,180.0,120.0,15.0,240.0,180.0,120.0,240.0,240.0,15.0,300.0,15.0,15.0,15.0,180.0,240.0,15.0,15.0,15.0,360.0,15.0,180.0,15.0,300.0,300.0,120.0,480.0,240.0,15.0,15.0,120.0,120.0,15.0,15.0,360.0,120.0,180.0,15.0,15.0,15.0,15.0,120.0,15.0,15.0,15.0,15.0,15.0,240.0,240.0,15.0,360.0,360.0,300.0,15.0,300.0,180.0,15.0,180.0,15.0,300.0,15.0,360.0,15.0,240.0,480.0,15.0,15.0
19800,240.0,360.0,240.0,240.0,15.0,15.0,120.0,360.0,15.0,180.0,300.0,240.0,240.0,15.0,180.0,240.0,240.0,15.0,240.0,120.0,15.0,300.0,15.0,120.0,15.0,240.0,240.0,300.0,300.0,240.0,15.0,120.0,360.0,240.0,120.0,180.0,15.0,15.0,180.0,15.0,120.0,15.0,180.0,120.0,300.0,180.0,360.0,15.0,600.0,240.0,15.0,300.0,600.0,180.0,240.0,15.0,360.0,15.0,180.0,120.0,15.0,240.0,180.0,120.0,240.0,240.0,15.0,300.0,15.0,15.0,15.0,180.0,240.0,15.0,15.0,15.0,360.0,15.0,180.0,15.0,300.0,300.0,120.0,480.0,240.0,15.0,15.0,120.0,120.0,15.0,15.0,360.0,120.0,180.0,15.0,15.0,15.0,15.0,120.0,15.0,15.0,15.0,15.0,15.0,240.0,240.0,15.0,360.0,360.0,300.0,15.0,300.0,180.0,15.0,180.0,15.0,300.0,15.0,360.0,15.0,240.0,480.0,15.0,15.0
20700,240.0,360.0,240.0,240.0,15.0,15.0,120.0,360.0,15.0,180.0,300.0,240.0,240.0,15.0,180.0,240.0,240.0,15.0,240.0,120.0,15.0,300.0,15.0,120.0,15.0,240.0,240.0,300.0,300.0,240.0,15.0,120.0,360.0,240.0,120.0,180.0,15.0,15.0,180.0,15.0,120.0,15.0,180.0,120.0,300.0,180.0,360.0,15.0,600.0,240.0,15.0,300.0,600.0,180.0,240.0,15.0,360.0,15.0,180.0,120.0,15.0,240.0,180.0,120.0,240.0,240.0,15.0,300.0,15.0,15.0,15.0,180.0,240.0,15.0,15.0,15.0,360.0,15.0,180.0,15.0,300.0,300.0,120.0,480.0,240.0,15.0,15.0,120.0,120.0,15.0,15.0,360.0,120.0,180.0,15.0,15.0,15.0,15.0,120.0,15.0,15.0,15.0,15.0,15.0,240.0,240.0,15.0,360.0,360.0,300.0,15.0,300.0,180.0,15.0,180.0,15.0,300.0,15.0,360.0,15.0,240.0,480.0,15.0,15.0
