14583	9010	-9011	3	3	330.0	5.0	2	{901010,1011,1119011}
14585	9016	-9018	3	3	210.0	3.0	2	{901616,1618,1819018}
14588	9006	-9008	3	3	150.0	2.0	2	{90066,68,819008}
14590	9010	-9021	5	5	690.0	11.0	2	{901010,1015,1522,2221,2119021}
14592	9014	-9010	4	4	570.0	9.0	2	{901414,1411,1110,1019010}
14594	9015	-9010	3	3	390.0	6.0	2	{901515,1510,1019010}
14596	9015	-9022	3	3	210.0	3.0	2	{901515,1522,2219022}
18889	9016	-9022	5	5	810.0	13.0	2	{901616,1610,1015,1522,2219022}
20860	9017	-9024	7	7	1110.0	18.0	2	{901717,1716,1618,1820,2021,2124,2419024}
16789	9005	-9021	8	8	1290.0	21.0	2	{90055,56,68,87,718,1820,2021,2119021}
14605	9009	-9016	4	4	450.0	7.0	2	{90099,910,1016,1619016}
16793	9012	-9015	8	8	1470.0	24.0	2	{901212,123,34,45,59,910,1015,1519015}
14609	9016	-9007	4	4	330.0	5.0	2	{901616,1618,187,719007}
20628	9020	-9011	6	6	990.0	16.0	2	{902020,2018,1816,1610,1011,1119011}
14614	9021	-9011	6	6	810.0	13.0	2	{902121,2124,2423,2314,1411,1119011}
14617	9022	-9021	3	3	150.0	2.0	2	{902222,2221,2119021}
14620	9012	-9013	3	3	210.0	3.0	2	{901212,1213,1319013}
14568	9017	-9020	4	4	390.0	6.0	2	{901717,1719,1920,2019020}
16805	9019	-9015	5	5	750.0	12.0	2	{901919,1920,2022,2215,1519015}
14625	9019	-9020	3	3	270.0	4.0	2	{901919,1920,2019020}
14627	9004	-9001	4	4	510.0	8.0	2	{90044,43,31,119001}
14629	9004	-9010	5	5	630.0	10.0	2	{90044,45,59,910,1019010}
14631	9004	-9013	5	5	690.0	11.0	2	{90044,43,312,1213,1319013}
14633	9010	-9017	4	4	390.0	6.0	2	{901010,1016,1617,1719017}
18488	9015	-9003	7	7	1230.0	20.0	2	{901515,1510,109,95,54,43,319003}
18916	9015	-9017	5	5	750.0	12.0	2	{901515,1510,1016,1617,1719017}
14639	9016	-9008	3	3	330.0	5.0	2	{901616,168,819008}
14641	9016	-9010	3	3	270.0	4.0	2	{901616,1610,1019010}
14643	9002	-9006	3	3	330.0	5.0	2	{90022,26,619006}
14646	9017	-9015	4	4	330.0	5.0	2	{901717,1719,1915,1519015}
14648	9019	-9022	4	4	390.0	6.0	2	{901919,1915,1522,2219022}
16746	9020	-9015	4	4	510.0	8.0	2	{902020,2022,2215,1519015}
16826	9022	-9012	6	6	810.0	13.0	2	{902222,2223,2324,2413,1312,1219012}
18927	9001	-9017	11	11	2010.0	33.0	2	{90011,13,312,1213,1324,2421,2120,2018,1816,1617,1719017}
14657	9006	-9014	6	6	990.0	16.0	2	{90066,65,54,411,1114,1419014}
17961	9009	-9013	7	7	1110.0	18.0	2	{90099,95,54,43,312,1213,1319013}
21897	9009	-9017	5	5	1050.0	17.0	2	{90099,98,816,1617,1719017}
14664	9010	-9005	4	4	510.0	8.0	2	{901010,109,95,519005}
16839	9015	-9018	5	5	750.0	12.0	2	{901515,1522,2220,2018,1819018}
16773	9019	-9017	7	7	1590.0	26.0	2	{901919,1920,2022,2215,1510,1017,1719017}
16843	9022	-9013	5	5	630.0	10.0	2	{902222,2223,2324,2413,1319013}
16845	9024	-9022	4	4	390.0	6.0	2	{902424,2423,2322,2219022}
14674	9009	-9008	3	3	630.0	10.0	2	{90099,98,819008}
14678	9012	-9001	4	4	510.0	8.0	2	{901212,123,31,119001}
18945	9013	-9011	6	6	870.0	14.0	2	{901313,1324,2423,2314,1411,1119011}
14682	9010	-9013	5	5	870.0	14.0	2	{901010,1011,1112,1213,1319013}
14684	9010	-9016	3	3	270.0	4.0	2	{901010,1016,1619016}
18350	9015	-9006	6	6	1290.0	21.0	2	{901515,1510,109,98,86,619006}
14688	9022	-9020	3	3	330.0	5.0	2	{902222,2220,2019020}
14690	9003	-9016	7	7	1050.0	17.0	2	{90033,34,45,56,68,816,1619016}
14692	9007	-9010	5	5	570.0	9.0	2	{90077,718,1816,1610,1019010}
18763	9012	-9010	8	8	1470.0	24.0	2	{901212,1213,1324,2423,2314,1415,1510,1019010}
14695	9014	-9020	5	5	750.0	12.0	2	{901414,1415,1519,1920,2019020}
14697	9015	-9021	4	4	330.0	5.0	2	{901515,1522,2221,2119021}
18959	9007	-9022	7	7	1110.0	18.0	2	{90077,718,1816,1610,1015,1522,2219022}
16836	9009	-9017	4	4	690.0	11.0	2	{90099,910,1017,1719017}
14702	9011	-9014	3	3	270.0	4.0	2	{901111,1114,1419014}
16869	9023	-9010	5	5	810.0	13.0	2	{902323,2322,2215,1510,1019010}
14708	9024	-9023	3	3	150.0	2.0	2	{902424,2423,2319023}
22818	9011	-9024	7	7	1230.0	20.0	2	{901111,1110,1015,1522,2223,2324,2419024}
20931	9013	-9017	7	7	1170.0	19.0	2	{901313,1324,2421,2120,2019,1917,1719017}
16662	9017	-9012	5	5	1170.0	19.0	2	{901717,1710,1011,1112,1219012}
16875	9017	-9014	5	5	1170.0	19.0	2	{901717,1710,1015,1514,1419014}
16821	9017	-9015	4	4	870.0	14.0	2	{901717,1710,1015,1519015}
14717	9018	-9009	5	5	630.0	10.0	2	{901818,1816,1610,109,919009}
20937	9019	-9008	6	6	810.0	13.0	2	{901919,1920,2018,187,78,819008}
28321	9002	-9015	8	8	1770.0	29.0	2	{90022,21,13,34,411,1114,1415,1519015}
14723	9011	-9001	5	5	870.0	14.0	2	{901111,114,43,31,119001}
14726	9016	-9012	5	5	930.0	15.0	2	{901616,1610,1011,1112,1219012}
14728	9017	-9007	5	5	450.0	7.0	2	{901717,1716,1618,187,719007}
18981	9017	-9022	5	5	1050.0	17.0	2	{901717,1710,1015,1522,2219022}
14732	9006	-9020	6	6	690.0	11.0	2	{90066,68,87,718,1820,2019020}
18967	9011	-9024	5	5	810.0	13.0	2	{901111,1112,1213,1324,2419024}
14735	9013	-9012	3	3	210.0	3.0	2	{901313,1312,1219012}
16892	9014	-9001	6	6	1110.0	18.0	2	{901414,1411,114,43,31,119001}
14739	9015	-9023	4	4	450.0	7.0	2	{901515,1522,2223,2319023}
14566	9017	-9010	4	4	390.0	6.0	2	{901717,1716,1610,1019010}
16898	9023	-9016	6	6	1050.0	17.0	2	{902323,2322,2215,1510,1016,1619016}
14745	9008	-9016	3	3	330.0	5.0	2	{90088,816,1619016}
14747	9011	-9016	4	4	570.0	9.0	2	{901111,1110,1016,1619016}
14749	9015	-9014	3	3	330.0	5.0	2	{901515,1514,1419014}
16903	9022	-9011	5	5	750.0	12.0	2	{902222,2215,1514,1411,1119011}
14753	9003	-9017	8	8	1170.0	19.0	2	{90033,34,45,56,68,816,1617,1719017}
14755	9013	-9001	5	5	690.0	11.0	2	{901313,1312,123,31,119001}
14757	9016	-9011	4	4	570.0	9.0	2	{901616,1610,1011,1119011}
14760	9009	-9001	6	6	930.0	15.0	2	{90099,95,54,43,31,119001}
14706	9023	-9010	5	5	810.0	13.0	2	{902323,2314,1411,1110,1019010}
14764	9020	-9019	3	3	270.0	4.0	2	{902020,2019,1919019}
19005	9008	-9022	6	6	1110.0	18.0	2	{90088,816,1610,1015,1522,2219022}
14770	9011	-9007	6	6	870.0	14.0	2	{901111,1110,1016,1618,187,719007}
19009	9015	-9013	6	6	810.0	13.0	2	{901515,1522,2223,2324,2413,1319013}
16920	9017	-9009	4	4	690.0	11.0	2	{901717,1710,109,919009}
14779	9024	-9021	3	3	210.0	3.0	2	{902424,2421,2119021}
14781	9001	-9012	4	4	510.0	8.0	2	{90011,13,312,1219012}
14783	9007	-9011	6	6	870.0	14.0	2	{90077,718,1816,1610,1011,1119011}
14786	9014	-9011	3	3	270.0	4.0	2	{901414,1411,1119011}
18198	9015	-9008	5	5	1170.0	19.0	2	{901515,1510,109,98,819008}
14790	9016	-9009	4	4	450.0	7.0	2	{901616,1610,109,919009}
16934	9022	-9008	6	6	1350.0	22.0	2	{902222,2215,1510,109,98,819008}
18006	9011	-9008	5	5	1110.0	18.0	2	{901111,1110,109,98,819008}
22874	9011	-9023	6	6	1110.0	18.0	2	{901111,1110,1015,1522,2223,2319023}
14800	9013	-9004	5	5	690.0	11.0	2	{901313,1312,123,34,419004}
14802	9015	-9020	4	4	450.0	7.0	2	{901515,1519,1920,2019020}
14804	9016	-9013	6	6	1110.0	18.0	2	{901616,1610,1011,1112,1213,1319013}
16945	9021	-9019	4	4	630.0	10.0	2	{902121,2120,2019,1919019}
16948	9011	-9002	6	6	1230.0	20.0	2	{901111,114,43,31,12,219002}
14812	9011	-9003	4	4	630.0	10.0	2	{901111,114,43,319003}
14637	9015	-9017	4	4	330.0	5.0	2	{901515,1519,1917,1719017}
18849	9016	-9023	6	6	1050.0	17.0	2	{901616,1610,1015,1522,2223,2319023}
14818	9018	-9012	6	6	1110.0	18.0	2	{901818,1816,1610,1011,1112,1219012}
16958	9009	-9007	4	4	810.0	13.0	2	{90099,98,87,719007}
14680	9013	-9011	4	4	570.0	9.0	2	{901313,1312,1211,1119011}
14824	9020	-9024	4	4	570.0	9.0	2	{902020,2021,2124,2419024}
14826	9002	-9001	3	3	390.0	6.0	2	{90022,21,119001}
14828	9010	-9002	6	6	990.0	16.0	2	{901010,1016,168,86,62,219002}
22897	9017	-9004	5	5	1170.0	19.0	2	{901717,1710,1011,114,419004}
14834	9012	-9014	4	4	630.0	10.0	2	{901212,1211,1114,1419014}
14836	9015	-9011	4	4	570.0	9.0	2	{901515,1514,1411,1119011}
14730	9017	-9022	5	5	510.0	8.0	2	{901717,1719,1915,1522,2219022}
14838	9013	-9020	5	5	810.0	13.0	2	{901313,1324,2421,2120,2019020}
14841	9014	-9024	4	4	390.0	6.0	2	{901414,1423,2324,2419024}
14843	9016	-9015	5	5	450.0	7.0	2	{901616,1617,1719,1915,1519015}
16978	9023	-9017	6	6	1290.0	21.0	2	{902323,2322,2215,1510,1017,1719017}
14848	9002	-9016	5	5	750.0	12.0	2	{90022,26,68,816,1619016}
14850	9007	-9009	6	6	750.0	12.0	2	{90077,718,1816,1610,109,919009}
17859	9022	-9019	4	4	570.0	9.0	2	{902222,2220,2019,1919019}
20351	9001	-9016	8	8	1290.0	21.0	2	{90011,13,34,45,56,68,816,1619016}
14855	9001	-9024	6	6	930.0	15.0	2	{90011,13,312,1213,1324,2419024}
14857	9009	-9011	4	4	510.0	8.0	2	{90099,910,1011,1119011}
14860	9010	-9023	5	5	810.0	13.0	2	{901010,1015,1522,2223,2319023}
14862	9013	-9014	5	5	630.0	10.0	2	{901313,1324,2423,2314,1419014}
14864	9016	-9001	6	6	1110.0	18.0	2	{901616,168,86,62,21,119001}
14867	9004	-9008	5	5	510.0	8.0	2	{90044,45,56,68,819008}
14869	9012	-9005	5	5	630.0	10.0	2	{901212,123,34,45,519005}
16851	9013	-9011	9	9	1590.0	26.0	2	{901313,1312,123,34,45,59,910,1011,1119011}
14461	9014	-9023	3	3	270.0	4.0	2	{901414,1423,2319023}
24768	9022	-9006	7	7	1230.0	20.0	2	{902222,2215,1510,1016,168,86,619006}
26596	9001	-9022	11	11	1830.0	30.0	2	{90011,13,34,45,56,68,87,718,1820,2022,2219022}
21038	9007	-9019	5	5	630.0	10.0	2	{90077,718,1820,2019,1919019}
14879	9020	-9010	5	5	690.0	11.0	2	{902020,2018,1816,1610,1019010}
14881	9023	-9011	4	4	510.0	8.0	2	{902323,2314,1411,1119011}
14883	9010	-9006	5	5	690.0	11.0	2	{901010,1016,168,86,619006}
16811	9010	-9017	3	3	510.0	8.0	2	{901010,1017,1719017}
17008	9012	-9022	6	6	810.0	13.0	2	{901212,1213,1324,2423,2322,2219022}
17010	9017	-9013	6	6	1350.0	22.0	2	{901717,1710,1011,1112,1213,1319013}
19078	9022	-9006	7	7	1290.0	21.0	2	{902222,2215,1510,109,95,56,619006}
14889	9004	-9016	6	6	810.0	13.0	2	{90044,45,56,68,816,1619016}
14891	9012	-9023	5	5	570.0	9.0	2	{901212,1213,1324,2423,2319023}
14893	9016	-9002	5	5	750.0	12.0	2	{901616,168,86,62,219002}
14895	9022	-9017	5	5	510.0	8.0	2	{902222,2215,1519,1917,1719017}
14897	9006	-9016	4	4	450.0	7.0	2	{90066,68,816,1619016}
14540	9012	-9018	6	6	1110.0	18.0	2	{901212,1211,1110,1016,1618,1819018}
14901	9016	-9006	4	4	450.0	7.0	2	{901616,168,86,619006}
19098	9017	-9023	6	6	1290.0	21.0	2	{901717,1710,1015,1522,2223,2319023}
16734	9001	-9007	8	8	1710.0	28.0	2	{90011,13,34,45,59,98,87,719007}
14906	9004	-9011	3	3	390.0	6.0	2	{90044,411,1119011}
14909	9013	-9008	8	8	1170.0	19.0	2	{901313,1312,123,34,45,56,68,819008}
14911	9014	-9019	4	4	510.0	8.0	2	{901414,1415,1519,1919019}
16815	9015	-9017	4	4	870.0	14.0	2	{901515,1510,1017,1719017}
17032	9016	-9014	5	5	930.0	15.0	2	{901616,1610,1015,1514,1419014}
14916	9007	-9020	4	4	390.0	6.0	2	{90077,718,1820,2019020}
19109	9009	-9019	5	5	750.0	12.0	2	{90099,910,1015,1519,1919019}
21066	9016	-9019	5	5	690.0	11.0	2	{901616,1618,1820,2019,1919019}
14922	9017	-9001	7	7	1230.0	20.0	2	{901717,1716,168,86,62,21,119001}
17040	9019	-9021	4	4	630.0	10.0	2	{901919,1920,2021,2119021}
14449	9021	-9022	3	3	150.0	2.0	2	{902121,2122,2219022}
21072	9012	-9016	8	8	1290.0	21.0	2	{901212,123,34,45,56,68,816,1619016}
14930	9014	-9015	3	3	330.0	5.0	2	{901414,1415,1519015}
14933	9001	-9013	5	5	690.0	11.0	2	{90011,13,312,1213,1319013}
17050	9014	-9016	5	5	810.0	13.0	2	{901414,1411,1110,1016,1619016}
21078	9014	-9017	6	6	930.0	15.0	2	{901414,1411,1110,1016,1617,1719017}
14940	9005	-9014	5	5	750.0	12.0	2	{90055,54,411,1114,1419014}
17057	9008	-9023	8	8	1230.0	20.0	2	{90088,87,718,1820,2021,2124,2423,2319023}
17060	9022	-9016	5	5	810.0	13.0	2	{902222,2215,1510,1016,1619016}
14949	9011	-9012	3	3	390.0	6.0	2	{901111,1112,1219012}
14955	9004	-9009	4	4	450.0	7.0	2	{90044,45,59,919009}
14957	9007	-9008	3	3	210.0	3.0	2	{90077,78,819008}
14623	9019	-9015	3	3	210.0	3.0	2	{901919,1915,1519015}
14960	9008	-9001	5	5	810.0	13.0	2	{90088,86,62,21,119001}
14963	9010	-9007	5	5	570.0	9.0	2	{901010,1016,1618,187,719007}
19145	9010	-9019	4	4	570.0	9.0	2	{901010,1015,1519,1919019}
17046	9014	-9015	5	5	690.0	11.0	2	{901414,1423,2322,2215,1519015}
17079	9023	-9008	7	7	1590.0	26.0	2	{902323,2322,2215,1510,109,98,819008}
14970	9024	-9013	3	3	270.0	4.0	2	{902424,2413,1319013}
14972	9002	-9017	6	6	870.0	14.0	2	{90022,26,68,816,1617,1719017}
14974	9006	-9010	5	5	690.0	11.0	2	{90066,68,816,1610,1019010}
14976	9011	-9004	3	3	390.0	6.0	2	{901111,114,419004}
14979	9017	-9002	6	6	870.0	14.0	2	{901717,1716,168,86,62,219002}
14981	9020	-9022	3	3	330.0	5.0	2	{902020,2022,2219022}
14983	9021	-9007	5	5	750.0	12.0	2	{902121,2120,2018,187,719007}
17090	9007	-9023	7	7	1050.0	17.0	2	{90077,718,1820,2021,2124,2423,2319023}
17093	9015	-9002	8	8	1770.0	29.0	2	{901515,1514,1411,114,43,31,12,219002}
14990	9004	-9020	8	8	1050.0	17.0	2	{90044,45,56,68,87,718,1820,2019020}
14992	9006	-9017	5	5	570.0	9.0	2	{90066,68,816,1617,1719017}
14994	9008	-9011	5	5	870.0	14.0	2	{90088,816,1610,1011,1119011}
14996	9011	-9022	5	5	750.0	12.0	2	{901111,1114,1415,1522,2219022}
14998	9017	-9006	5	5	570.0	9.0	2	{901717,1716,168,86,619006}
15000	9002	-9012	5	5	870.0	14.0	2	{90022,21,13,312,1219012}
16975	9016	-9015	4	4	630.0	10.0	2	{901616,1610,1015,1519015}
15002	9021	-9001	7	7	1110.0	18.0	2	{902121,2124,2413,1312,123,31,119001}
15004	9021	-9023	4	4	330.0	5.0	2	{902121,2124,2423,2319023}
21121	9004	-9019	9	9	1290.0	21.0	2	{90044,45,56,68,87,718,1820,2019,1919019}
18885	9014	-9010	4	4	690.0	11.0	2	{901414,1415,1510,1019010}
14937	9014	-9017	5	5	630.0	10.0	2	{901414,1415,1519,1917,1719017}
15011	9008	-9007	3	3	210.0	3.0	2	{90088,87,719007}
18891	9017	-9024	7	7	1410.0	23.0	2	{901717,1710,1015,1522,2223,2324,2419024}
15013	9019	-9014	4	4	510.0	8.0	2	{901919,1915,1514,1419014}
15018	9015	-9009	4	4	570.0	9.0	2	{901515,1510,109,919009}
15021	9023	-9022	3	3	270.0	4.0	2	{902323,2322,2219022}
15025	9011	-9017	5	5	690.0	11.0	2	{901111,1110,1016,1617,1719017}
15027	9013	-9002	6	6	1050.0	17.0	2	{901313,1312,123,31,12,219002}
15030	9018	-9019	5	5	450.0	7.0	2	{901818,1816,1617,1719,1919019}
15032	9003	-9006	5	5	630.0	10.0	2	{90033,34,45,56,619006}
15035	9012	-9004	4	4	510.0	8.0	2	{901212,123,34,419004}
14600	9017	-9024	7	7	810.0	13.0	2	{901717,1719,1915,1522,2221,2124,2419024}
21144	9024	-9008	8	8	1710.0	28.0	2	{902424,2423,2314,1411,1110,109,98,819008}
15040	9010	-9001	7	7	1110.0	18.0	2	{901010,109,95,54,43,31,119001}
15044	9019	-9001	8	8	1350.0	22.0	2	{901919,1917,1716,168,86,62,21,119001}
15047	9020	-9013	5	5	810.0	13.0	2	{902020,2021,2124,2413,1319013}
15049	9021	-9010	5	5	690.0	11.0	2	{902121,2122,2215,1510,1019010}
19092	9022	-9017	6	6	870.0	14.0	2	{902222,2220,2018,1816,1617,1719017}
20058	9011	-9023	6	6	930.0	15.0	2	{901111,1112,1213,1324,2423,2319023}
17141	9022	-9002	9	9	1650.0	27.0	2	{902222,2223,2324,2413,1312,123,31,12,219002}
32022	9001	-9016	10	10	2010.0	33.0	2	{90011,13,34,45,59,98,87,718,1816,1619016}
17145	9012	-9009	6	6	930.0	15.0	2	{901212,123,34,45,59,919009}
15058	9015	-9012	5	5	930.0	15.0	2	{901515,1514,1411,1112,1219012}
14903	9017	-9023	6	6	750.0	12.0	2	{901717,1719,1915,1522,2223,2319023}
14556	9009	-9023	6	6	990.0	16.0	2	{90099,910,1011,1114,1423,2319023}
15063	9013	-9021	4	4	450.0	7.0	2	{901313,1324,2421,2119021}
15065	9014	-9004	4	4	630.0	10.0	2	{901414,1411,114,419004}
21164	9019	-9006	7	7	930.0	15.0	2	{901919,1920,2018,187,78,86,619006}
15069	9007	-9017	5	5	450.0	7.0	2	{90077,718,1816,1617,1719017}
21167	9019	-9012	6	6	1110.0	18.0	2	{901919,1915,1514,1411,1112,1219012}
15073	9023	-9021	4	4	330.0	5.0	2	{902323,2324,2421,2119021}
15076	9010	-9012	4	4	690.0	11.0	2	{901010,1011,1112,1219012}
15079	9002	-9007	5	5	630.0	10.0	2	{90022,26,68,87,719007}
15082	9021	-9004	7	7	1110.0	18.0	2	{902121,2124,2413,1312,123,34,419004}
15084	9004	-9003	3	3	270.0	4.0	2	{90044,43,319003}
15086	9006	-9001	4	4	690.0	11.0	2	{90066,62,21,119001}
15089	9008	-9013	8	8	1170.0	19.0	2	{90088,86,65,54,43,312,1213,1319013}
21986	9007	-9014	7	7	1110.0	18.0	2	{90077,718,1820,2019,1915,1514,1419014}
15099	9001	-9009	6	6	930.0	15.0	2	{90011,13,34,45,59,919009}
15101	9002	-9022	8	8	1290.0	21.0	2	{90022,26,68,87,718,1820,2022,2219022}
17184	9015	-9007	6	6	870.0	14.0	2	{901515,1522,2220,2018,187,719007}
14774	9017	-9009	5	5	570.0	9.0	2	{901717,1716,1610,109,919009}
22276	9001	-9015	7	7	1530.0	25.0	2	{90011,13,312,1211,1110,1015,1519015}
15111	9001	-9011	5	5	870.0	14.0	2	{90011,13,34,411,1119011}
15113	9003	-9007	7	7	930.0	15.0	2	{90033,34,45,56,68,87,719007}
15117	9023	-9004	5	5	870.0	14.0	2	{902323,2314,1411,114,419004}
15119	9003	-9013	4	4	450.0	7.0	2	{90033,312,1213,1319013}
22784	9001	-9017	7	7	1650.0	27.0	2	{90011,13,34,411,1110,1017,1719017}
17866	9013	-9016	9	9	2010.0	33.0	2	{901313,1312,123,34,45,59,98,816,1619016}
14920	9016	-9019	4	4	270.0	4.0	2	{901616,1617,1719,1919019}
15124	9008	-9004	5	5	510.0	8.0	2	{90088,86,65,54,419004}
17203	9015	-9016	4	4	630.0	10.0	2	{901515,1510,1016,1619016}
15128	9016	-9004	6	6	810.0	13.0	2	{901616,168,86,65,54,419004}
